mesa_id;fixture_index;run_id;external_id;liga;date;hora;home;away;certified_match;warnings;model_b_version;signature_hash;model_b_artifacts_hash;latency_ms;engine_a_ms;engine_b_ms;curinga_ms;market_key;ev_rank;family;scope;period;direction;line;fair_prob_raw;fair_prob;fair_odd;market_odd;input_odd;odd_real_in_request;fair_prob_curinga_final;odd_final_curinga;odd_real;implied_prob_real;closing_odd;closing_odd_real_in_request;closing_odd_sane;settlement_result;result_observable;brier_motor;brier_a;brier_b;clv_pct;edge_pct;expected_value_pct;confidence;certified_slot;source;engine;weight_a;weight_b;weight_source;fair_prob_a;fair_prob_b;pred_odd_motor_a;pred_odd_motor_b;fair_odd_a;fair_odd_b;lambda_home;lambda_away;lambda_total;league_avg;divergence_pp;divergence_flag;divergence_resolved_by;phantom_edge_flag;isotonic_applied;isotonic_reason;isotonic_p_before;isotonic_p_after;isotonic_n_samples;calib_applied;calib_reason;qg_confidence;qg_demote_factor;qg_promote_factor;market_gate_pass;rank_eligible;market_gate_reasons;evidence_engine_b_available;evidence_drivers;evidence_notes
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_over_0_5;;gols;total;FT;over;0.5;0.9496756366885909;0.954893;1.0472;;;false;0.954893;1.0472;;;;false;;;;;;;;;;0.4616;true;;A;0.75;0.25;a_only_history;0.9496756366885909;0.9705467224121094;1.053;1.0303;1.053;1.0303;1.9960990727934018;1.0970702879416574;;2.7621776504297992;2.09;false;consensus;false;false;no_model;;;;true;;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_under_0_5;;gols;total;FT;under;0.5;0.050324363311409104;0.045107;22.1697;;;false;0.045107;22.1697;;;;false;;;;;;;;;;0.6936;false;;A;0.75;0.25;a_only_history;0.050324363311409104;0.029453277587890625;19.8711;33.9521;19.8711;33.9521;1.9960990727934018;1.0970702879416574;;2.7621776504297992;2.09;true;flagged_divergence;false;false;no_model;;;;true;;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_over_1_5;;gols;total;FT;over;1.5;0.8193084903461548;0.815489;1.2263;;;false;0.815489;1.2263;;;;false;;;;;;;;;;0.4616;true;;A;0.75;0.25;a_only_history;0.8193084903461548;0.8040302395820618;1.2205;1.2437;1.2205;1.2437;1.9960990727934018;1.0970702879416574;;2.7621776504297992;1.53;false;consensus;false;false;no_model;;;;true;;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_under_1_5;;gols;total;FT;under;1.5;0.18069150965384517;0.188602;5.3022;4.8;4.8;true;0.188602;5.3022;4.8;0.208333;;false;;;;;;;;-9.47;-9.471;0.6936;false;;A;0.75;0.25;a_only_history;0.18069150965384517;0.21233344078063965;5.5343;4.7096;5.5343;4.7096;1.9960990727934018;1.0970702879416574;;2.7621776504297992;3.16;false;consensus;false;false;no_model;;;;true;;1;1;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_over_2_5;;gols;total;FT;over;2.5;0.5973564101535348;0.601586;1.6623;1.62;1.62;true;0.601586;1.6623;1.62;0.617284;;false;;;;;;;;-2.54;-2.5431;0.4616;false;;A;0.75;0.25;a_only_history;0.5973564101535348;0.6142758727073669;1.674;1.6279;1.674;1.6279;1.9960990727934018;1.0970702879416574;;2.7621776504297992;1.69;false;consensus;false;false;no_model;;;;true;;1;1;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_under_2_5;;gols;total;FT;under;2.5;0.4026435898464652;0.40923;2.4436;2.3;2.3;true;0.40923;2.4436;2.3;0.434783;;false;;;;;;;;-5.88;-5.8771;0.6936;false;;A;0.75;0.25;a_only_history;0.4026435898464652;0.4289889633655548;2.4836;2.3311;2.4836;2.3311;1.9960990727934018;1.0970702879416574;;2.7621776504297992;2.63;false;consensus;false;false;no_model;;;;true;;1;1;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_over_3_5;;gols;total;FT;over;3.5;0.3736319072596072;0.374995;2.6667;2.5;2.5;true;0.374995;2.6667;2.5;0.4;;false;;;;;;;;-6.25;-6.2512;0.4616;false;;A;0.75;0.25;a_only_history;0.3736319072596072;0.379082590341568;2.6764;2.6379;2.6764;2.6379;1.9960990727934018;1.0970702879416574;;2.7621776504297992;0.55;false;consensus;false;false;no_model;;;;true;;1;1;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_under_3_5;;gols;total;FT;under;3.5;0.6263680927403927;0.634211;1.5768;1.54;1.54;true;0.634211;1.5768;1.54;0.649351;;false;;;;;;;;-2.33;-2.3315;0.6936;false;;A;0.75;0.25;a_only_history;0.6263680927403927;0.6577401757240295;1.5965;1.5204;1.5965;1.5204;1.9960990727934018;1.0970702879416574;;2.7621776504297992;3.14;false;consensus;false;false;no_model;;;;true;;1;1;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_over_4_5;;gols;total;FT;over;4.5;0.20062746286031247;0.202219;4.9451;4.45;4.45;true;0.202219;4.9451;4.45;0.224719;;false;;;;;;;;-10.01;-10.0125;0.4616;false;;A;0.75;0.25;a_only_history;0.20062746286031247;0.2069937288761139;4.9844;4.8311;4.9844;4.8311;1.9960990727934018;1.0970702879416574;;2.7621776504297992;0.64;false;consensus;false;false;no_model;;;;true;;1;1;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_under_4_5;;gols;total;FT;under;4.5;0.7993725371396876;0.797781;1.2535;1.21;1.21;true;0.797781;1.2535;1.21;0.826446;;false;;;;;;;;-3.47;-3.4685;0.6936;false;;A;0.75;0.25;a_only_history;0.7993725371396876;0.7930062711238861;1.251;1.261;1.251;1.261;1.9960990727934018;1.0970702879416574;;2.7621776504297992;0.64;false;consensus;false;false;no_model;;;;true;;1;1;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_over_5_5;;gols;total;FT;over;5.5;0.09360105352293448;0.09360105352293448;10.683640433117308;;;false;0.09360105352293448;10.6836;;;;false;;;;;;;;;;0.4616;true;;A;1;0;;0.09360105352293448;;10.6836;;10.6836;;1.9960990727934018;1.0970702879416574;;2.7621776504297992;;false;engine_b_no_slot;false;false;no_model;;;;true;;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_under_5_5;;gols;total;FT;under;5.5;0.9063989464770655;0.9063989464770655;1.1032669487169389;;;false;0.9063989464770655;1.1033;;;;false;;;;;;;;;;0.6936;true;;A;1;0;;0.9063989464770655;;1.1033;;1.1033;;1.9960990727934018;1.0970702879416574;;2.7621776504297992;;false;engine_b_no_slot;false;false;no_model;;;;true;;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_over_6_5;;gols;total;FT;over;6.5;0.03842591849762338;0.03842591849762338;26.024101416387726;;;false;0.03842591849762338;26.0241;;;;false;;;;;;;;;;0.4616;true;;A;1;0;;0.03842591849762338;;26.0241;;26.0241;;1.9960990727934018;1.0970702879416574;;2.7621776504297992;;false;engine_b_no_slot;false;false;no_model;;;;true;;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_under_6_5;;gols;total;FT;under;6.5;0.9615740815023767;0.9615740815023767;1.0399614748741834;;;false;0.9615740815023767;1.04;;;;false;;;;;;;;;;0.6936;true;;A;1;0;;0.9615740815023767;;1.04;;1.04;;1.9960990727934018;1.0970702879416574;;2.7621776504297992;;false;engine_b_no_slot;false;false;no_model;;;;true;;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_over_7_5;;gols;total;FT;over;7.5;0.014045056049807327;0.014045056049807327;71.19943106341097;;;false;0.014045056049807327;71.1994;;;;false;;;;;;;;;;0.4616;false;;A;1;0;;0.014045056049807327;;71.1994;;71.1994;;1.9960990727934018;1.0970702879416574;;2.7621776504297992;;false;engine_b_no_slot;false;false;no_model;;;;true;;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_total_ft_under_7_5;;gols;total;FT;under;7.5;0.9859549439501927;0.9859549439501927;1.0142451296948076;;;false;0.9859549439501927;1.0142;;;;false;;;;;;;;;;0.6936;false;;A;1;0;;0.9859549439501927;;1.0142;;1.0142;;1.9960990727934018;1.0970702879416574;;2.7621776504297992;;false;engine_b_no_slot;false;false;no_model;;;;true;;1;1;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_home_ft_over_0_5;;gols;home;FT;over;0.5;0.8641357250568257;0.8641357250568257;1.1572256197766153;;;false;0.8641357250568257;1.1572;;;;false;;;;;;;;;;0.3692;true;;A;1;0;;0.8641357250568257;;1.1572;;1.1572;;1.9960990727934018;1.0970702879416574;;2.7621776504297992;;false;engine_b_no_slot;false;false;no_model;;;;true;;0.8;0.8;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_home_ft_under_0_5;;gols;home;FT;under;0.5;0.13586427494317432;0.13586427494317432;7.360286583196747;;;false;0.13586427494317432;7.3603;;;;false;;;;;;;;;;0.5548;true;;A;1;0;;0.13586427494317432;;7.3603;;7.3603;;1.9960990727934018;1.0970702879416574;;2.7621776504297992;;false;engine_b_no_slot;false;false;no_model;;;;true;;0.8;0.8;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_home_ft_over_1_5;;gols;home;FT;over;1.5;0.5929371718170086;0.5929371718170086;1.6865193270571652;;;false;0.5929371718170086;1.6865;;;;false;;;;;;;;;;0.3692;true;;A;1;0;;0.5929371718170086;;1.6865;;1.6865;;1.9960990727934018;1.0970702879416574;;2.7621776504297992;;false;engine_b_no_slot;false;false;no_model;;;;true;;0.8;0.8;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_home_ft_under_1_5;;gols;home;FT;under;1.5;0.40706282818299144;0.40706282818299144;2.4566232305310347;;;false;0.40706282818299144;2.4566;;;;false;;;;;;;;;;0.5548;true;;A;1;0;;0.40706282818299144;;2.4566;;2.4566;;1.9960990727934018;1.0970702879416574;;2.7621776504297992;;false;engine_b_no_slot;false;false;no_model;;;;true;;0.8;0.8;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_home_ft_over_2_5;;gols;home;FT;over;2.5;0.32226758148455315;0.32226758148455315;3.103011464551956;;;false;0.32226758148455315;3.103;;;;false;;;;;;;;;;0.3692;true;;A;1;0;;0.32226758148455315;;3.103;;3.103;;1.9960990727934018;1.0970702879416574;;2.7621776504297992;;false;engine_b_no_slot;false;false;no_model;;;;true;;0.8;0.8;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
mesa-2026-05-15-aston-villa-liverpool;1;43bc6b44-154a-469d-8f3e-9828b1fca889;52q6oshpwx91dnjt9x0cx1iqc;premier-league;2026-05-15;16:00;Aston Villa;Liverpool;true;;0.3.0-xgb-lgbm;67c6df101ba2c249;e6eac7312cb9efe3;17753;30;4485;3;gols_home_ft_under_2_5;;gols;home;FT;under;2.5;0.6777324185154469;0.6777324185154469;1.4755085822668346;;;false;0.6777324185154469;1.4755;;;;false;;;;;;;;;;0.5548;true;;A;1;0;;0.6777324185154469;;1.4755;;1.4755;;1.9960990727934018;1.0970702879416574;;2.7621776504297992;;false;engine_b_no_slot;false;false;no_model;;;;true;;0.8;0.8;1;true;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":3.093,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.996,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.097,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":1.314,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.7,""kind"":""split"",""n"":10}]";
