batch_run_id;prediction_run_id;external_id;liga;date;hora;home;away;certified_match;warnings;model_b_version;signature_hash;model_b_artifacts_hash;latency_ms;engine_a_ms;engine_b_ms;curinga_ms;scout_ms;scout_provider;scout_web_context;market_key;ev_rank;family;scope;period;direction;line;fair_prob_raw;fair_prob;fair_odd;fair_prob_curinga_final;odd_final_curinga;market_odd;odd_real;implied_prob_real;odd_source;odd_found;odd_reason;odd_mercado;odd_selecao;odd_linha;edge_pct;expected_value_pct;confidence;certified_slot;source;engine;weight_a;weight_b;weight_source;fair_prob_a;fair_prob_b;pred_odd_motor_a;pred_odd_motor_b;fair_odd_a;fair_odd_b;lambda_home;lambda_away;lambda_total;divergence_pp;divergence_flag;phantom_edge_flag;isotonic_applied;isotonic_reason;isotonic_p_before;isotonic_p_after;isotonic_n_samples;calib_applied;calib_reason;qg_confidence;market_gate_pass;rank_eligible;market_gate_reasons;evidence_engine_b_available;evidence_drivers;evidence_notes
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_over_0_5;;gols;total;FT;over;0.5;0.9175232106531517;0.92491;1.0812;0.92491;1.0812;1.02;1.02;0.980392;db:odds;true;;Total de Gols;Mais de 0.5;0.5;-5.66;-5.6592;0.5836;false;;A;0.75;0.25;a_only_history;0.9175232106531517;0.954977810382843;1.0899;1.0471;1.0899;1.0471;1.3772722854087687;1.19718621030957;;3.75;false;false;true;;0.926887;0.92491;23648;true;;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_under_0_5;;gols;total;FT;under;0.5;0.08247678934684832;0.07509;13.3174;0.07509;13.3174;18;18;0.055556;db:odds;true;;Total de Gols;Menos de 0.5;0.5;35.16;35.162;0.5836;false;;A;0.75;0.25;a_only_history;0.08247678934684832;0.04502218961715698;12.1246;22.2113;12.1246;22.2113;1.3772722854087687;1.19718621030957;;3.75;true;true;true;;0.073113;0.07509;23648;true;;1;true;true;;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_over_1_5;;gols;total;FT;over;1.5;0.7339255955984711;0.754475;1.3254;0.754475;1.3254;1.15;1.15;0.869565;db:odds;true;;Total de Gols;Mais de 1.5;1.5;-13.24;-13.2354;0.5836;false;;A;0.75;0.25;a_only_history;0.7339255955984711;0.8248018622398376;1.3625;1.2124;1.3625;1.2124;1.3772722854087687;1.19718621030957;;9.09;false;false;true;;0.756645;0.754475;23648;true;;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_under_1_5;;gols;total;FT;under;1.5;0.26607440440152885;0.245525;4.0729;0.245525;4.0729;5.55;5.55;0.18018;db:odds;true;;Total de Gols;Menos de 1.5;1.5;36.27;36.2664;0.5836;false;;A;0.75;0.25;a_only_history;0.26607440440152885;0.17519813776016235;3.7583;5.7078;3.7583;5.7078;1.3772722854087687;1.19718621030957;;9.09;true;true;true;;0.243355;0.245525;23648;true;;1;true;true;;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_over_2_5;;gols;total;FT;over;2.5;0.47513963718255015;0.511573;1.9548;0.511573;1.9548;1.5;1.5;0.666667;db:odds;true;;Total de Gols;Mais de 2.5;2.5;-23.26;-23.264;0.5836;false;;A;0.75;0.25;a_only_history;0.47513963718255015;0.5552458167076111;2.1046;1.801;2.1046;1.801;1.3772722854087687;1.19718621030957;;8.01;false;false;true;;0.495166;0.511573;23648;true;;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_under_2_5;;gols;total;FT;under;2.5;0.5248603628174499;0.488427;2.0474;0.488427;2.0474;2.6;2.6;0.384615;db:odds;true;;Total de Gols;Menos de 2.5;2.5;26.99;26.991;0.5836;false;;A;0.75;0.25;a_only_history;0.5248603628174499;0.4447541832923889;1.9053;2.2484;1.9053;2.2484;1.3772722854087687;1.19718621030957;;8.01;false;true;true;;0.504834;0.488427;23648;true;;1;true;true;;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_over_3_5;;gols;total;FT;over;3.5;0.25845240777099315;0.248679;4.0212;0.248679;4.0212;2.22;2.22;0.45045;db:odds;true;;Total de Gols;Mais de 3.5;3.5;-44.79;-44.7933;0.5836;false;;A;0.75;0.25;a_only_history;0.25845240777099315;0.22324812412261963;3.8692;4.4793;3.8692;4.4793;1.3772722854087687;1.19718621030957;;3.52;false;false;true;;0.249651;0.248679;23648;true;;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_under_3_5;;gols;total;FT;under;3.5;0.7415475922290069;0.751321;1.331;0.751321;1.331;1.67;1.67;0.598802;db:odds;true;;Total de Gols;Menos de 3.5;3.5;25.47;25.4706;0.5836;false;;A;0.75;0.25;a_only_history;0.7415475922290069;0.7767518758773804;1.3485;1.2874;1.3485;1.2874;1.3772722854087687;1.19718621030957;;3.52;false;true;true;;0.750349;0.751321;23648;true;;1;true;true;;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_over_4_5;;gols;total;FT;over;4.5;0.11898933810293016;0.165049;6.0588;0.165049;6.0588;3.8;3.8;0.263158;db:odds;true;;Total de Gols;Mais de 4.5;4.5;-37.28;-37.2814;0.5836;false;;A;0.75;0.25;a_only_history;0.11898933810293016;0.15036384761333466;8.4041;6.6505;8.4041;6.6505;1.3772722854087687;1.19718621030957;;3.14;true;false;true;;0.126833;0.165049;23648;true;;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_under_4_5;11;gols;total;FT;under;4.5;0.8810106618970699;0.834951;1.1977;0.834951;1.1977;1.27;1.27;0.787402;db:odds;true;;Total de Gols;Menos de 4.5;4.5;6.04;6.0388;0.5836;true;;A;0.75;0.25;a_only_history;0.8810106618970699;0.8496361523866653;1.1351;1.177;1.1351;1.177;1.3772722854087687;1.19718621030957;;3.14;false;false;true;;0.873167;0.834951;23648;true;;1;true;true;;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_over_5_5;;gols;total;FT;over;5.5;0.04718096119374965;0.076407;13.0878;0.076407;13.0878;6.9;6.9;0.144928;db:odds;true;;Total de Gols;Mais de 5.5;5.5;-47.28;-47.2792;0.4961;false;;A;1;0;;0.04718096119374965;;21.195;;21.195;;1.3772722854087687;1.19718621030957;;;false;false;true;;0.04718096119374965;0.076407;23648;true;;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_under_5_5;;gols;total;FT;under;5.5;0.9528190388062503;0.923593;1.0827;0.923593;1.0827;1.1;1.1;0.909091;db:odds;true;;Total de Gols;Menos de 5.5;5.5;1.6;1.5952;0.4961;false;;A;1;0;;0.9528190388062503;;1.0495;;1.0495;;1.3772722854087687;1.19718621030957;;;false;false;true;;0.9528190388062503;0.923593;23648;true;;1;false;false;edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_over_6_5;;gols;total;FT;over;6.5;0.01636968019415222;0.025218;39.6543;0.025218;39.6543;14;14;0.071429;db:odds;true;;Total de Gols;Mais de 6.5;6.5;-64.69;-64.6948;0.4961;false;;A;1;0;;0.01636968019415222;;61.0885;;61.0885;;1.3772722854087687;1.19718621030957;;;false;false;true;;0.01636968019415222;0.025218;23648;true;;1;false;false;leg_ev_negative|edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_under_6_5;;gols;total;FT;under;6.5;0.9836303198058478;0.974782;1.0259;0.974782;1.0259;1.03;1.03;0.970874;db:odds;true;;Total de Gols;Menos de 6.5;6.5;0.4;0.4025;0.4961;false;;A;1;0;;0.9836303198058478;;1.0166;;1.0166;;1.3772722854087687;1.19718621030957;;;false;false;true;;0.9836303198058478;0.974782;23648;true;;1;false;false;edge_below_min|ev_below_min;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_over_7_5;;gols;total;FT;over;7.5;0.005037913889383854;0.015003;66.6547;0.015003;66.6547;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.4961;false;;A;1;0;;0.005037913889383854;;198.4949;;198.4949;;1.3772722854087687;1.19718621030957;;;false;false;true;;0.005037913889383854;0.015003;23648;true;;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_total_ft_under_7_5;;gols;total;FT;under;7.5;0.9949620861106161;0.984997;1.0152;0.984997;1.0152;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.4961;false;;A;1;0;;0.9949620861106161;;1.0051;;1.0051;;1.3772722854087687;1.19718621030957;;;false;false;true;;0.9949620861106161;0.984997;23648;true;;1;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_home_ft_over_0_5;;gols;home;FT;over;0.5;0.7477342749460818;0.728662;1.3724;0.728662;1.3724;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.3968;false;;A;1;0;;0.7477342749460818;;1.3374;;1.3374;;1.3772722854087687;1.19718621030957;;;false;false;true;;0.7477342749460818;0.728662;23648;true;;0.8;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_home_ft_under_0_5;;gols;home;FT;under;0.5;0.2522657250539182;0.271338;3.6854;0.271338;3.6854;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.3968;false;;A;1;0;;0.2522657250539182;;3.9641;;3.9641;;1.3772722854087687;1.19718621030957;;;false;false;true;;0.2522657250539182;0.271338;23648;true;;0.8;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_home_ft_over_1_5;;gols;home;FT;over;1.5;0.4002956832707723;0.382448;2.6147;0.382448;2.6147;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.3968;false;;A;1;0;;0.4002956832707723;;2.4982;;2.4982;;1.3772722854087687;1.19718621030957;;;false;false;true;;0.4002956832707723;0.382448;23648;true;;0.8;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_home_ft_under_1_5;;gols;home;FT;under;1.5;0.5997043167292277;0.617552;1.6193;0.617552;1.6193;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.3968;false;;A;1;0;;0.5997043167292277;;1.6675;;1.6675;;1.3772722854087687;1.19718621030957;;;false;false;true;;0.5997043167292277;0.617552;23648;true;;0.8;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
run-2026-05-19-to-2026-05-19-restart-normaliz;run-2026-05-19-to-2026-05-19-restart-normaliz__51wruvqfagv0fz9vzksxri4gk;51wruvqfagv0fz9vzksxri4gk;premier-league;2026-05-19;18:30;AFC Bournemouth;Manchester City;true;;0.4.0-xgb-lgbm;dbb714f7cb6cc422;8313966f2a15679e;563;5;75;3;;;false;gols_home_ft_over_2_5;;gols;home;FT;over;2.5;0.16103691167284317;0.186026;5.3756;0.186026;5.3756;;;;db:odds;false;mapped_but_not_offered_by_superbet;;;;;;0.3968;false;;A;1;0;;0.16103691167284317;;6.2098;;6.2098;;1.3772722854087687;1.19718621030957;;;false;false;true;;0.16103691167284317;0.186026;23648;true;;0.8;false;false;no_market_odd;false;"[{""label"":""lambda_total_ft"",""value"":2.574,""kind"":""engine_a_input""},{""label"":""lambda_home"",""value"":1.377,""kind"":""engine_a_input""},{""label"":""lambda_away"",""value"":1.197,""kind"":""engine_a_input""},{""label"":""home_attack_x_away_defense"",""value"":0.907,""kind"":""engine_a_strength""},{""label"":""home_recent_avg_gf"",""value"":1.3,""kind"":""split"",""n"":10},{""label"":""home_recent_btts_pct"",""value"":0.5,""kind"":""split"",""n"":10}]";
