scope,liga,family,period,direction,n,mean_pred,base_rate,brier_raw,breakpoints,status
liga,brasileirao-b,asian_handicap,FT,away_minus_1_5,280,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,away_minus_2,242,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,away_plus_0_5,280,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,away_plus_1_5,280,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,away_plus_2,265,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,home_minus_0_5,280,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,home_minus_1,208,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,home_minus_1_5,280,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,home_minus_2,242,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,home_plus_0_5,280,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,home_plus_1_5,280,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,home_plus_2,265,,,,,skip_min
liga,brasileirao-b,asian_total,FT,over,1302,,,,,skip_min
liga,brasileirao-b,asian_total,FT,under,1302,,,,,skip_min
liga,brasileirao-b,asian_total,HT,over,582,,,,,skip_min
liga,brasileirao-b,asian_total,HT,under,582,,,,,skip_min
liga,brasileirao-b,btts_algum_tempo,FULL,nao,280,,,,,skip_min
liga,brasileirao-b,btts_algum_tempo,FULL,sim,280,,,,,skip_min
liga,brasileirao-b,btts_ambos_tempos,FULL,nao,280,,,,,skip_min
liga,brasileirao-b,btts_ambos_tempos,FULL,sim,280,,,,,skip_min
liga,brasileirao-b,btts,FT,nao,280,,,,,skip_min
liga,brasileirao-b,btts,FT,sim,280,,,,,skip_min
liga,brasileirao-b,btts,HT,nao,280,,,,,skip_min
liga,brasileirao-b,btts,HT,sim,280,,,,,skip_min
liga,brasileirao-b,cartoes_1x2,FT,away,280,,,,,skip_min
liga,brasileirao-b,cartoes_1x2,FT,draw,280,,,,,skip_min
liga,brasileirao-b,cartoes_1x2,FT,home,280,,,,,skip_min
liga,brasileirao-b,cartoes,FT,over,4200,0.532969,0.591429,0.172044,188,fit
liga,brasileirao-b,cartoes,FT,under,4200,0.467031,0.408571,0.172044,192,fit
liga,brasileirao-b,cartoes,HT,over,2240,0.339259,0.438393,0.196204,91,fit
liga,brasileirao-b,cartoes,HT,under,2240,0.660741,0.561607,0.196204,88,fit
liga,brasileirao-b,chutes_alvo,FT,over,4760,0.649505,0.564706,0.204777,36,fit
liga,brasileirao-b,chutes_alvo,FT,under,4760,0.350495,0.435294,0.204777,37,fit
liga,brasileirao-b,chutes_alvo,HT,over,2520,0.533614,0.538889,0.214792,23,fit
liga,brasileirao-b,chutes_alvo,HT,under,2520,0.466386,0.461111,0.214792,27,fit
liga,brasileirao-b,chutes,FT,over,8680,0.656141,0.646889,0.153835,750,fit
liga,brasileirao-b,chutes,FT,under,8680,0.343859,0.353111,0.153835,746,fit
liga,brasileirao-b,chutes,HT,over,3640,0.821339,0.787088,0.123133,381,fit
liga,brasileirao-b,chutes,HT,under,3640,0.178661,0.212912,0.123133,382,fit
liga,brasileirao-b,correct_score,FT,0_0,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,0_1,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,0_2,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,0_3,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,0_4,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,1_0,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,1_1,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,1_2,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,1_3,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,1_4,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,2_0,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,2_1,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,2_2,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,2_3,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,2_4,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,3_0,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,3_1,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,3_2,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,3_3,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,3_4,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,4_0,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,4_1,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,4_2,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,4_3,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,4_4,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,other_away,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,other_draw,280,,,,,skip_min
liga,brasileirao-b,correct_score,FT,other_home,280,,,,,skip_min
liga,brasileirao-b,correct_score,HT,0_0,280,,,,,skip_min
liga,brasileirao-b,correct_score,HT,0_1,280,,,,,skip_min
liga,brasileirao-b,correct_score,HT,0_2,280,,,,,skip_min
liga,brasileirao-b,correct_score,HT,1_0,280,,,,,skip_min
liga,brasileirao-b,correct_score,HT,1_1,280,,,,,skip_min
liga,brasileirao-b,correct_score,HT,1_2,280,,,,,skip_min
liga,brasileirao-b,correct_score,HT,2_0,280,,,,,skip_min
liga,brasileirao-b,correct_score,HT,2_1,280,,,,,skip_min
liga,brasileirao-b,correct_score,HT,2_2,280,,,,,skip_min
liga,brasileirao-b,correct_score,HT,other,280,,,,,skip_min
liga,brasileirao-b,dnb,FT,away,193,,,,,skip_min
liga,brasileirao-b,dnb,FT,home,193,,,,,skip_min
liga,brasileirao-b,dnb,HT,away,133,,,,,skip_min
liga,brasileirao-b,dnb,HT,home,133,,,,,skip_min
liga,brasileirao-b,dupla,2T,12,280,,,,,skip_min
liga,brasileirao-b,dupla,2T,1x,280,,,,,skip_min
liga,brasileirao-b,dupla,2T,x2,280,,,,,skip_min
liga,brasileirao-b,dupla,FT,12,280,,,,,skip_min
liga,brasileirao-b,dupla,FT,1x,280,,,,,skip_min
liga,brasileirao-b,dupla,FT,x2,280,,,,,skip_min
liga,brasileirao-b,dupla,HT,12,280,,,,,skip_min
liga,brasileirao-b,dupla,HT,1x,280,,,,,skip_min
liga,brasileirao-b,dupla,HT,x2,280,,,,,skip_min
liga,brasileirao-b,escanteios_1x2,FT,away,280,,,,,skip_min
liga,brasileirao-b,escanteios_1x2,FT,draw,280,,,,,skip_min
liga,brasileirao-b,escanteios_1x2,FT,home,280,,,,,skip_min
liga,brasileirao-b,escanteios_1x2,HT,away,280,,,,,skip_min
liga,brasileirao-b,escanteios_1x2,HT,draw,280,,,,,skip_min
liga,brasileirao-b,escanteios_1x2,HT,home,280,,,,,skip_min
liga,brasileirao-b,escanteios,FT,over,5600,0.449322,0.402679,0.198879,249,fit
liga,brasileirao-b,escanteios,FT,under,5600,0.550678,0.597321,0.198879,251,fit
liga,brasileirao-b,escanteios,HT,over,4200,0.417046,0.441667,0.180377,147,fit
liga,brasileirao-b,escanteios,HT,under,4200,0.582954,0.558333,0.180377,149,fit
liga,brasileirao-b,escanteios_exato,FT,eq_0,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_1,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_10,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_11,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_12,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_13,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_14,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_15_plus,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_2,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_3,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_4,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_5,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_6,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_7,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_8,280,,,,,skip_min
liga,brasileirao-b,escanteios_exato,FT,eq_9,280,,,,,skip_min
liga,brasileirao-b,faltas,FT,over,3920,0.648142,0.645408,0.167587,254,fit
liga,brasileirao-b,faltas,FT,under,3920,0.351858,0.354592,0.167587,251,fit
liga,brasileirao-b,gols,FT,over,4480,0.284781,0.282589,0.123455,63,fit
liga,brasileirao-b,gols,FT,under,4480,0.715219,0.717411,0.123455,63,fit
liga,brasileirao-b,gols,HT,over,2240,0.224468,0.242857,0.145208,32,fit
liga,brasileirao-b,gols,HT,under,2240,0.775532,0.757143,0.145208,32,fit
liga,brasileirao-b,gols,2T,over,1120,,,,,skip_min
liga,brasileirao-b,gols,2T,under,1120,,,,,skip_min
liga,brasileirao-b,handicap,FT,away_minus_1,280,,,,,skip_min
liga,brasileirao-b,handicap,FT,away_minus_2,280,,,,,skip_min
liga,brasileirao-b,handicap,FT,away_plus_1,280,,,,,skip_min
liga,brasileirao-b,handicap,FT,away_plus_2,280,,,,,skip_min
liga,brasileirao-b,handicap,FT,draw_minus_1,280,,,,,skip_min
liga,brasileirao-b,handicap,FT,draw_minus_2,280,,,,,skip_min
liga,brasileirao-b,handicap,FT,draw_plus_1,280,,,,,skip_min
liga,brasileirao-b,handicap,FT,draw_plus_2,280,,,,,skip_min
liga,brasileirao-b,handicap,FT,home_minus_1,280,,,,,skip_min
liga,brasileirao-b,handicap,FT,home_minus_2,280,,,,,skip_min
liga,brasileirao-b,handicap,FT,home_plus_1,280,,,,,skip_min
liga,brasileirao-b,handicap,FT,home_plus_2,280,,,,,skip_min
liga,brasileirao-b,htft,FULL,1_1,280,,,,,skip_min
liga,brasileirao-b,htft,FULL,1_2,280,,,,,skip_min
liga,brasileirao-b,htft,FULL,1_x,280,,,,,skip_min
liga,brasileirao-b,htft,FULL,2_1,280,,,,,skip_min
liga,brasileirao-b,htft,FULL,2_2,280,,,,,skip_min
liga,brasileirao-b,htft,FULL,2_x,280,,,,,skip_min
liga,brasileirao-b,htft,FULL,x_1,280,,,,,skip_min
liga,brasileirao-b,htft,FULL,x_2,280,,,,,skip_min
liga,brasileirao-b,htft,FULL,x_x,280,,,,,skip_min
liga,brasileirao-b,impedimentos,FT,over,2800,0.414486,0.365714,0.203980,110,fit
liga,brasileirao-b,impedimentos,FT,under,2800,0.585514,0.634286,0.203980,114,fit
liga,brasileirao-b,marca,FT,away_nao,280,,,,,skip_min
liga,brasileirao-b,marca,FT,away_sim,280,,,,,skip_min
liga,brasileirao-b,marca,FT,home_nao,280,,,,,skip_min
liga,brasileirao-b,marca,FT,home_sim,280,,,,,skip_min
liga,brasileirao-b,margem,FT,away_1,280,,,,,skip_min
liga,brasileirao-b,margem,FT,away_2,280,,,,,skip_min
liga,brasileirao-b,margem,FT,away_3,280,,,,,skip_min
liga,brasileirao-b,margem,FT,away_4_plus,280,,,,,skip_min
liga,brasileirao-b,margem,FT,draw,280,,,,,skip_min
liga,brasileirao-b,margem,FT,home_1,280,,,,,skip_min
liga,brasileirao-b,margem,FT,home_2,280,,,,,skip_min
liga,brasileirao-b,margem,FT,home_3,280,,,,,skip_min
liga,brasileirao-b,margem,FT,home_4_plus,280,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,away_plus_1,229,,,,,skip_min
liga,brasileirao-b,asian_handicap,FT,home_plus_1,229,,,,,skip_min
liga,brasileirao-b,dnb,2T,away,178,,,,,skip_min
liga,brasileirao-b,dnb,2T,home,178,,,,,skip_min
