liga,family,period,direction,n,base_rate,mean_pred,brier,log_loss,accuracy
primeira-liga,chutes_1x2,FT,home,214,0.551402,0.496760,0.201509,0.594526,0.710280
primeira-liga,chutes_1x2,HT,away,214,0.429907,0.434435,0.211754,0.605443,0.658879
primeira-liga,chutes_1x2,HT,draw,214,0.093458,0.102905,0.094760,0.448317,0.892523
primeira-liga,chutes_1x2,HT,home,214,0.476636,0.475641,0.208736,0.602164,0.677570
primeira-liga,chutes_alvo,FT,over,3638,0.387026,0.407195,0.188165,0.557268,0.719076
primeira-liga,chutes_alvo,FT,under,3638,0.612974,0.592842,0.188147,0.557230,0.719076
primeira-liga,chutes_alvo,HT,over,2568,0.422897,0.447620,0.178368,0.535810,0.732087
primeira-liga,chutes_alvo,HT,under,2568,0.577103,0.552360,0.178365,0.535802,0.732087
primeira-liga,chutes_alvo_1x2,FT,away,214,0.387850,0.330609,0.240652,0.674884,0.612150
primeira-liga,chutes_alvo_1x2,FT,draw,214,0.112150,0.123649,0.099836,0.352231,0.887850
primeira-liga,chutes_alvo_1x2,FT,home,214,0.500000,0.543157,0.251892,0.696945,0.500000
primeira-liga,chutes_alvo_1x2,HT,away,214,0.387850,0.323681,0.241268,0.676282,0.612150
primeira-liga,chutes_alvo_1x2,HT,draw,214,0.191589,0.192924,0.154971,0.488798,0.808411
primeira-liga,chutes_alvo_1x2,HT,home,214,0.420561,0.479494,0.247193,0.687531,0.579439
primeira-liga,dupla,FT,12,214,0.714953,0.754542,0.198935,0.586901,0.714953
primeira-liga,dupla,FT,1x,214,0.714953,0.644743,0.180446,0.659450,0.761682
primeira-liga,dupla,FT,x2,214,0.570093,0.576155,0.200615,0.585023,0.672897
primeira-liga,dupla,HT,12,214,0.551402,0.592946,0.249651,0.808925,0.556075
primeira-liga,dupla,HT,1x,214,0.761682,0.715047,0.164618,0.500421,0.742991
primeira-liga,dupla,HT,x2,214,0.686916,0.674698,0.189541,0.563944,0.719626
primeira-liga,escanteios,FT,over,4280,0.413551,0.378185,0.202788,0.606881,0.693925
primeira-liga,escanteios,FT,under,4280,0.586449,0.621756,0.202730,0.606659,0.693925
primeira-liga,escanteios,HT,over,3210,0.454206,0.429446,0.190289,0.574862,0.714330
primeira-liga,escanteios,HT,under,3210,0.545794,0.570105,0.190303,0.574869,0.714330
primeira-liga,escanteios_1x2,FT,away,214,0.425234,0.438118,0.219535,0.626885,0.635514
primeira-liga,escanteios_1x2,FT,draw,214,0.079439,0.100888,0.074734,0.280032,0.915888
primeira-liga,escanteios_1x2,FT,home,214,0.495327,0.469315,0.223526,0.634188,0.602804
primeira-liga,escanteios_1x2,HT,away,214,0.457944,0.418189,0.237977,0.667783,0.570093
primeira-liga,escanteios_1x2,HT,draw,214,0.102804,0.155031,0.096793,0.347635,0.892523
primeira-liga,escanteios_1x2,HT,home,214,0.439252,0.436287,0.224161,0.636028,0.644860
primeira-liga,escanteios_handicap,FT,away_minus_1_5,214,0.364486,0.354105,0.214122,0.617445,0.677570
primeira-liga,escanteios_handicap,FT,away_minus_2_5,214,0.294393,0.278908,0.190613,0.566447,0.733645
primeira-liga,escanteios_handicap,FT,away_minus_3_5,214,0.233645,0.202818,0.173629,0.533435,0.766355
primeira-liga,escanteios_handicap,FT,away_minus_4_5,214,0.168224,0.142904,0.131814,0.427138,0.836449
primeira-liga,escanteios_handicap,FT,away_plus_1_5,214,0.598131,0.617231,0.215836,0.617320,0.635514
primeira-liga,escanteios_handicap,FT,away_plus_2_5,214,0.682243,0.693529,0.193783,0.564106,0.705607
primeira-liga,escanteios_handicap,FT,away_plus_3_5,214,0.733645,0.759138,0.177197,0.527756,0.747664
primeira-liga,escanteios_handicap,FT,away_plus_4_5,214,0.808411,0.821157,0.145252,0.456704,0.808411
primeira-liga,escanteios_handicap,FT,home_minus_1_5,214,0.401869,0.369113,0.215274,0.615250,0.654206
primeira-liga,escanteios_handicap,FT,home_minus_2_5,214,0.317757,0.286267,0.193201,0.564047,0.705607
primeira-liga,escanteios_handicap,FT,home_minus_3_5,214,0.266355,0.215360,0.177690,0.531134,0.747664
primeira-liga,escanteios_handicap,FT,home_minus_4_5,214,0.191589,0.152335,0.145428,0.462614,0.813084
primeira-liga,escanteios_handicap,FT,home_plus_1_5,214,0.635514,0.649960,0.216007,0.621890,0.691589
primeira-liga,escanteios_handicap,FT,home_plus_2_5,214,0.705607,0.731918,0.188748,0.564450,0.728972
primeira-liga,escanteios_handicap,FT,home_plus_3_5,214,0.766355,0.810085,0.173983,0.538613,0.766355
primeira-liga,escanteios_handicap,FT,home_plus_4_5,214,0.831776,0.863929,0.132433,0.431874,0.831776
primeira-liga,escanteios_handicap,HT,away_minus_1_5,214,0.350467,0.277884,0.211529,0.607425,0.663551
primeira-liga,escanteios_handicap,HT,away_minus_2_5,214,0.191589,0.160842,0.147652,0.465963,0.813084
primeira-liga,escanteios_handicap,HT,away_plus_1_5,214,0.700935,0.695120,0.196007,0.572154,0.696262
primeira-liga,escanteios_handicap,HT,away_plus_2_5,214,0.799065,0.802451,0.156422,0.487771,0.803738
primeira-liga,escanteios_handicap,HT,home_minus_1_5,214,0.299065,0.288432,0.192908,0.568482,0.714953
primeira-liga,escanteios_handicap,HT,home_minus_2_5,214,0.200935,0.169773,0.154456,0.483965,0.799065
primeira-liga,escanteios_handicap,HT,home_plus_1_5,214,0.649533,0.738072,0.220916,0.636309,0.654206
primeira-liga,escanteios_handicap,HT,home_plus_2_5,214,0.808411,0.846543,0.149653,0.480506,0.808411
primeira-liga,escanteios_oddeven,FT,impar,214,0.504673,0.505471,0.248756,0.690082,0.495327
primeira-liga,escanteios_oddeven,FT,par,214,0.495327,0.492716,0.248716,0.690007,0.495327
primeira-liga,escanteios_oddeven,HT,impar,214,0.467290,0.499784,0.250221,0.693570,0.509346
primeira-liga,escanteios_oddeven,HT,par,214,0.532710,0.500339,0.250222,0.693572,0.509346
primeira-liga,faltas,FT,over,2996,0.697931,0.710221,0.174463,0.522214,0.739653
primeira-liga,faltas,FT,under,2996,0.302069,0.289660,0.174431,0.522139,0.739653
primeira-liga,gols,2T,over,856,0.379673,0.366955,0.166506,0.534888,0.757009
primeira-liga,gols,2T,under,856,0.620327,0.633045,0.166506,0.534888,0.757009
primeira-liga,gols,FT,over,3424,0.333236,0.332077,0.139477,0.426446,0.794393
primeira-liga,gols,FT,under,3424,0.666764,0.667923,0.139477,0.426446,0.793808
primeira-liga,gols,HT,over,1712,0.282126,0.292339,0.161390,0.487603,0.764603
primeira-liga,gols,HT,under,1712,0.717874,0.707661,0.161390,0.487603,0.764603
primeira-liga,gols_oddeven,FT,impar,214,0.495327,0.505462,0.255700,0.941308,0.537383
primeira-liga,gols_oddeven,FT,par,214,0.504673,0.494538,0.255700,0.941308,0.523364
primeira-liga,gols_oddeven,HT,impar,214,0.429907,0.468575,0.246579,0.688420,0.570093
primeira-liga,gols_oddeven,HT,par,214,0.570093,0.531425,0.246579,0.688420,0.570093
primeira-liga,impedimentos,FT,over,2140,0.378037,0.393016,0.201037,0.601591,0.700467
primeira-liga,impedimentos,FT,under,2140,0.621963,0.606454,0.200899,0.601079,0.700467
serie-a,1x2,FT,away,1718,0.325960,0.333255,0.191992,0.568888,0.703725
serie-a,1x2,FT,draw,1718,0.271828,0.260874,0.198328,0.585931,0.727590
serie-a,1x2,FT,home,1718,0.402212,0.413154,0.214669,0.618180,0.664144
serie-a,1x2,HT,away,1718,0.270081,0.273443,0.185726,0.555319,0.733993
serie-a,1x2,HT,draw,1718,0.420838,0.413535,0.242558,0.677946,0.580326
serie-a,1x2,HT,home,1718,0.309080,0.319654,0.201234,0.589062,0.699069
serie-a,btts,FT,nao,1718,0.497090,0.468829,0.249559,0.692185,0.536671
serie-a,btts,FT,sim,1718,0.502910,0.531171,0.249559,0.692185,0.536671
serie-a,btts,HT,nao,1718,0.824214,0.799891,0.144824,0.464557,0.824214
serie-a,btts,HT,sim,1718,0.175786,0.200083,0.144814,0.464525,0.824214
serie-a,cartoes,FT,over,25770,0.509662,0.515009,0.167516,0.508132,0.755763
serie-a,cartoes,FT,under,25770,0.490338,0.485006,0.167524,0.508154,0.755879
serie-a,cartoes,HT,over,13744,0.362049,0.370622,0.179808,0.537395,0.725116
serie-a,cartoes,HT,under,13744,0.637951,0.629428,0.179790,0.537350,0.723370
serie-a,cartoes_1x2,FT,away,1718,0.463329,0.459331,0.246730,0.686582,0.551222
serie-a,cartoes_1x2,FT,draw,1718,0.211874,0.209068,0.166853,0.516030,0.788126
serie-a,cartoes_1x2,FT,home,1718,0.324796,0.322368,0.216695,0.624219,0.675204
serie-a,chutes,FT,over,39514,0.477071,0.479458,0.200808,0.587372,0.692286
serie-a,chutes,FT,under,39514,0.522929,0.520451,0.200796,0.587346,0.692362
serie-a,chutes,HT,over,22334,0.571192,0.572080,0.214056,0.616681,0.659040
serie-a,chutes,HT,under,22334,0.428808,0.427925,0.214048,0.616659,0.659040
serie-a,chutes_1x2,FT,away,1718,0.365541,0.368214,0.202449,0.590332,0.682771
serie-a,chutes_1x2,FT,draw,1718,0.050058,0.045136,0.047545,0.198060,0.949942
serie-a,chutes_1x2,FT,home,1718,0.584400,0.585958,0.210193,0.608007,0.665308
serie-a,chutes_1x2,HT,away,1718,0.370780,0.363031,0.208763,0.605024,0.666473
serie-a,chutes_1x2,HT,draw,1718,0.104773,0.082041,0.094264,0.337500,0.895227
serie-a,chutes_1x2,HT,home,1718,0.524447,0.554658,0.222618,0.637053,0.628056
serie-a,chutes_alvo,FT,over,29206,0.392899,0.393045,0.193212,0.569465,0.709101
serie-a,chutes_alvo,FT,under,29206,0.607101,0.607465,0.193220,0.569492,0.709101
serie-a,chutes_alvo,HT,over,20616,0.442084,0.442139,0.185721,0.581910,0.720314
serie-a,chutes_alvo,HT,under,20616,0.557916,0.559389,0.185805,0.583619,0.720314
serie-a,chutes_alvo_1x2,FT,away,1718,0.370198,0.336632,0.234115,0.661189,0.629802
serie-a,chutes_alvo_1x2,FT,draw,1718,0.115832,0.118622,0.102461,0.358754,0.884168
serie-a,chutes_alvo_1x2,FT,home,1718,0.513970,0.543729,0.250706,0.694567,0.513970
serie-a,chutes_alvo_1x2,HT,away,1718,0.353900,0.327917,0.229256,0.651175,0.646100
serie-a,chutes_alvo_1x2,HT,draw,1718,0.187427,0.187991,0.152218,0.482206,0.812573
serie-a,chutes_alvo_1x2,HT,home,1718,0.458673,0.480081,0.248749,0.690644,0.541327
serie-a,dupla,FT,12,1718,0.728172,0.739126,0.198328,0.585931,0.727590
serie-a,dupla,FT,1x,1718,0.674040,0.666599,0.191963,0.568692,0.703725
serie-a,dupla,FT,x2,1718,0.597788,0.586846,0.214669,0.618180,0.664144
serie-a,dupla,HT,12,1718,0.579162,0.586465,0.242558,0.677946,0.580326
serie-a,dupla,HT,1x,1718,0.729919,0.726570,0.185727,0.555325,0.733993
serie-a,dupla,HT,x2,1718,0.690920,0.680369,0.201235,0.589038,0.699069
serie-a,escanteios,FT,over,34360,0.390338,0.393368,0.190435,0.563041,0.710623
serie-a,escanteios,FT,under,34360,0.609662,0.606544,0.190432,0.563031,0.710856
serie-a,escanteios,HT,over,25770,0.440629,0.442252,0.181728,0.543449,0.733489
serie-a,escanteios,HT,under,25770,0.559371,0.557985,0.181737,0.543486,0.733489
serie-a,escanteios_1x2,FT,away,1718,0.365541,0.359375,0.219131,0.627651,0.642026
serie-a,escanteios_1x2,FT,draw,1718,0.089639,0.094382,0.081420,0.301148,0.910361
serie-a,escanteios_1x2,FT,home,1718,0.544820,0.546390,0.231533,0.654842,0.593132
serie-a,escanteios_1x2,HT,away,1718,0.358556,0.349600,0.219819,0.629366,0.653085
serie-a,escanteios_1x2,HT,draw,1718,0.157159,0.149356,0.132855,0.436131,0.842258
serie-a,escanteios_1x2,HT,home,1718,0.484284,0.500069,0.239387,0.671255,0.587893
serie-a,escanteios_handicap,FT,away_minus_1_5,1718,0.273574,0.280122,0.188760,0.560490,0.727590
serie-a,escanteios_handicap,FT,away_minus_2_5,1718,0.204307,0.208860,0.156338,0.485692,0.795693
serie-a,escanteios_handicap,FT,away_minus_3_5,1718,0.139697,0.147451,0.116113,0.386860,0.860303
serie-a,escanteios_handicap,FT,away_minus_4_5,1718,0.090221,0.101249,0.080360,0.292283,0.909779
serie-a,escanteios_handicap,FT,away_plus_1_5,1718,0.550058,0.549597,0.230998,0.654011,0.623981
serie-a,escanteios_handicap,FT,away_plus_2_5,1718,0.635623,0.633645,0.218044,0.625691,0.643190
serie-a,escanteios_handicap,FT,away_plus_3_5,1718,0.717695,0.712243,0.193400,0.571868,0.716531
serie-a,escanteios_handicap,FT,away_plus_4_5,1718,0.790454,0.785613,0.159458,0.497262,0.790454
serie-a,escanteios_handicap,FT,home_minus_1_5,1718,0.449942,0.444087,0.229640,0.650908,0.630384
serie-a,escanteios_handicap,FT,home_minus_2_5,1718,0.364377,0.357419,0.217462,0.624053,0.651339
serie-a,escanteios_handicap,FT,home_minus_3_5,1718,0.282305,0.276333,0.191552,0.567058,0.717113
serie-a,escanteios_handicap,FT,home_minus_4_5,1718,0.209546,0.201992,0.158142,0.491092,0.790454
serie-a,escanteios_handicap,FT,home_plus_1_5,1718,0.726426,0.724035,0.189200,0.561749,0.725844
serie-a,escanteios_handicap,FT,home_plus_2_5,1718,0.795693,0.798033,0.156764,0.487388,0.793946
serie-a,escanteios_handicap,FT,home_plus_3_5,1718,0.860303,0.860053,0.116846,0.391014,0.860303
serie-a,escanteios_handicap,FT,home_plus_4_5,1718,0.909779,0.905378,0.080407,0.295627,0.909779
serie-a,escanteios_handicap,HT,away_minus_1_5,1718,0.214203,0.221694,0.162089,0.500267,0.785797
serie-a,escanteios_handicap,HT,away_minus_2_5,1718,0.108265,0.121415,0.094167,0.331829,0.891735
serie-a,escanteios_handicap,HT,away_plus_1_5,1718,0.669965,0.646321,0.212232,0.614295,0.668801
serie-a,escanteios_handicap,HT,away_plus_2_5,1718,0.793946,0.771820,0.159595,0.496137,0.793364
serie-a,escanteios_handicap,HT,home_minus_1_5,1718,0.330035,0.344627,0.209575,0.608301,0.678696
serie-a,escanteios_handicap,HT,home_minus_2_5,1718,0.206054,0.215013,0.158257,0.492610,0.793946
serie-a,escanteios_handicap,HT,home_plus_1_5,1718,0.785797,0.787871,0.163465,0.504348,0.784633
serie-a,escanteios_handicap,HT,home_plus_2_5,1718,0.891735,0.885065,0.094655,0.336956,0.891735
serie-a,escanteios_oddeven,FT,impar,1718,0.515716,0.511697,0.249937,0.692924,0.516880
serie-a,escanteios_oddeven,FT,par,1718,0.484284,0.485112,0.249960,0.692963,0.516880
serie-a,escanteios_oddeven,HT,impar,1718,0.494179,0.502109,0.250246,0.693634,0.483702
serie-a,escanteios_oddeven,HT,par,1718,0.505821,0.498111,0.250238,0.693618,0.483120
serie-a,faltas,FT,over,24052,0.607933,0.607033,0.190093,0.560621,0.708174
serie-a,faltas,FT,under,24052,0.392067,0.392269,0.190137,0.560733,0.708174
serie-a,gols,2T,over,6872,0.356228,0.353691,0.154397,0.481371,0.781577
serie-a,gols,2T,under,6872,0.643772,0.646309,0.154397,0.481371,0.781577
serie-a,gols,FT,over,27488,0.318685,0.317788,0.128269,0.400075,0.817375
serie-a,gols,FT,under,27488,0.681315,0.682231,0.128270,0.400901,0.817375
serie-a,gols,HT,over,13744,0.277867,0.279747,0.152084,0.463905,0.777430
serie-a,gols,HT,under,13744,0.722133,0.720253,0.152084,0.463905,0.777139
serie-a,gols_oddeven,FT,impar,1718,0.493015,0.496372,0.250474,0.694772,0.497672
serie-a,gols_oddeven,FT,par,1718,0.506985,0.503628,0.250474,0.694772,0.505239
serie-a,gols_oddeven,HT,impar,1718,0.447614,0.463267,0.247178,0.687280,0.552969
serie-a,gols_oddeven,HT,par,1718,0.552386,0.536733,0.247178,0.687280,0.552969
serie-a,impedimentos,FT,over,17180,0.419383,0.414927,0.203389,0.594767,0.690512
serie-a,impedimentos,FT,under,17180,0.580617,0.585527,0.203403,0.594794,0.690512
serie-b-italia,1x2,FT,away,280,0.250000,0.272652,0.184298,0.547846,0.735714
serie-b-italia,1x2,FT,draw,280,0.296429,0.258121,0.209324,0.611122,0.703571
serie-b-italia,1x2,FT,home,280,0.453571,0.463700,0.232005,0.656764,0.610714
serie-b-italia,1x2,HT,away,280,0.228571,0.228493,0.171995,0.526924,0.771429
serie-b-italia,1x2,HT,draw,280,0.435714,0.418976,0.249672,0.692509,0.567857
serie-b-italia,1x2,HT,home,280,0.335714,0.346552,0.217382,0.625392,0.675000
serie-b-italia,btts,FT,nao,280,0.482143,0.486980,0.251066,0.695272,0.507143
serie-b-italia,btts,FT,sim,280,0.517857,0.513020,0.251066,0.695272,0.507143
serie-b-italia,btts,HT,nao,280,0.807143,0.809260,0.155483,0.490069,0.807143
serie-b-italia,btts,HT,sim,280,0.192857,0.190701,0.155544,0.490376,0.807143
serie-b-italia,cartoes,FT,over,4200,0.549048,0.547414,0.175349,0.526140,0.738333
serie-b-italia,cartoes,FT,under,4200,0.450952,0.452516,0.175379,0.526237,0.738571
serie-b-italia,cartoes,HT,over,2240,0.423661,0.396025,0.188208,0.560021,0.709375
serie-b-italia,cartoes,HT,under,2240,0.576339,0.603977,0.188210,0.560107,0.707143
serie-b-italia,cartoes_1x2,FT,away,280,0.496429,0.455561,0.253263,0.699752,0.510714
serie-b-italia,cartoes_1x2,FT,draw,280,0.175000,0.206386,0.146581,0.470441,0.825000
serie-b-italia,cartoes_1x2,FT,home,280,0.328571,0.327856,0.225100,0.643849,0.671429
serie-b-italia,chutes,FT,over,6440,0.527329,0.520138,0.200724,0.585609,0.687578
serie-b-italia,chutes,FT,under,6440,0.472671,0.479799,0.200726,0.585616,0.687733
serie-b-italia,chutes,HT,over,3640,0.619780,0.601390,0.205151,0.595735,0.674725
serie-b-italia,chutes,HT,under,3640,0.380220,0.398814,0.205182,0.595800,0.674451
serie-b-italia,chutes_1x2,FT,away,280,0.350000,0.382996,0.221907,0.631674,0.639286
serie-b-italia,chutes_1x2,FT,draw,280,0.064286,0.045215,0.060203,0.237527,0.935714
serie-b-italia,chutes_1x2,FT,home,280,0.585714,0.572479,0.226920,0.644396,0.635714
serie-b-italia,chutes_1x2,HT,away,280,0.350000,0.373811,0.214103,0.617796,0.653571
serie-b-italia,chutes_1x2,HT,draw,280,0.067857,0.082067,0.063580,0.247952,0.932143
serie-b-italia,chutes_1x2,HT,home,280,0.582143,0.542499,0.219410,0.626354,0.639286
serie-b-italia,chutes_alvo,FT,over,4760,0.416387,0.403399,0.197763,0.581128,0.702521
serie-b-italia,chutes_alvo,FT,under,4760,0.583613,0.596707,0.197781,0.581151,0.702521
serie-b-italia,chutes_alvo,HT,over,3360,0.448512,0.444903,0.189033,0.561390,0.714583
serie-b-italia,chutes_alvo,HT,under,3360,0.551488,0.555178,0.189025,0.561362,0.714583
serie-b-italia,chutes_alvo_1x2,FT,away,280,0.292857,0.328920,0.208462,0.607854,0.707143
serie-b-italia,chutes_alvo_1x2,FT,draw,280,0.117857,0.124756,0.103966,0.362631,0.882143
serie-b-italia,chutes_alvo_1x2,FT,home,280,0.589286,0.542528,0.244165,0.681453,0.589286
serie-b-italia,chutes_alvo_1x2,HT,away,280,0.307143,0.321269,0.213093,0.617457,0.692857
serie-b-italia,chutes_alvo_1x2,HT,draw,280,0.203571,0.195591,0.162239,0.505656,0.796429
serie-b-italia,chutes_alvo_1x2,HT,home,280,0.489286,0.479088,0.249975,0.693097,0.510714
serie-b-italia,dupla,FT,12,280,0.703571,0.741879,0.209324,0.611122,0.703571
serie-b-italia,dupla,FT,1x,280,0.750000,0.726774,0.184383,0.548467,0.735714
serie-b-italia,dupla,FT,x2,280,0.546429,0.536300,0.232005,0.656764,0.610714
serie-b-italia,dupla,HT,12,280,0.564286,0.581024,0.249672,0.692509,0.567857
serie-b-italia,dupla,HT,1x,280,0.771429,0.771500,0.172000,0.526956,0.771429
serie-b-italia,dupla,HT,x2,280,0.664286,0.653448,0.217382,0.625392,0.675000
serie-b-italia,escanteios,FT,over,5600,0.416071,0.399611,0.193380,0.570051,0.706607
serie-b-italia,escanteios,FT,under,5600,0.583929,0.600334,0.193414,0.570089,0.705714
serie-b-italia,escanteios,HT,over,4200,0.468571,0.445773,0.181577,0.542899,0.728095
serie-b-italia,escanteios,HT,under,4200,0.531429,0.553821,0.181460,0.542591,0.728095
serie-b-italia,escanteios_1x2,FT,away,280,0.378571,0.371995,0.228569,0.651347,0.639286
serie-b-italia,escanteios_1x2,FT,draw,280,0.089286,0.093595,0.081593,0.302023,0.910714
serie-b-italia,escanteios_1x2,FT,home,280,0.532143,0.534373,0.243612,0.682474,0.553571
serie-b-italia,escanteios_1x2,HT,away,280,0.400000,0.362271,0.242901,0.685363,0.592857
serie-b-italia,escanteios_1x2,HT,draw,280,0.139286,0.148670,0.120362,0.406279,0.860714
serie-b-italia,escanteios_1x2,HT,home,280,0.460714,0.491392,0.250496,0.695464,0.550000
serie-b-italia,escanteios_handicap,FT,away_minus_1_5,280,0.289286,0.291422,0.201067,0.592418,0.714286
serie-b-italia,escanteios_handicap,FT,away_minus_2_5,280,0.232143,0.219575,0.170282,0.518449,0.771429
serie-b-italia,escanteios_handicap,FT,away_minus_3_5,280,0.157143,0.155320,0.125216,0.411465,0.850000
serie-b-italia,escanteios_handicap,FT,away_minus_4_5,280,0.117857,0.107321,0.101130,0.347699,0.882143
serie-b-italia,escanteios_handicap,FT,away_plus_1_5,280,0.550000,0.559944,0.237564,0.666325,0.571429
serie-b-italia,escanteios_handicap,FT,away_plus_2_5,280,0.678571,0.642130,0.215212,0.620275,0.675000
serie-b-italia,escanteios_handicap,FT,away_plus_3_5,280,0.746429,0.719349,0.188210,0.564680,0.746429
serie-b-italia,escanteios_handicap,FT,away_plus_4_5,280,0.800000,0.789819,0.157921,0.498395,0.800000
serie-b-italia,escanteios_handicap,FT,home_minus_1_5,280,0.450000,0.434176,0.239271,0.670129,0.571429
serie-b-italia,escanteios_handicap,FT,home_minus_2_5,280,0.321429,0.347486,0.216759,0.621986,0.671429
serie-b-italia,escanteios_handicap,FT,home_minus_3_5,280,0.253571,0.268304,0.189457,0.564595,0.739286
serie-b-italia,escanteios_handicap,FT,home_minus_4_5,280,0.200000,0.196894,0.159729,0.499142,0.796429
serie-b-italia,escanteios_handicap,FT,home_plus_1_5,280,0.710714,0.709512,0.202011,0.595000,0.710714
serie-b-italia,escanteios_handicap,FT,home_plus_2_5,280,0.767857,0.786510,0.170941,0.520040,0.767857
serie-b-italia,escanteios_handicap,FT,home_plus_3_5,280,0.842857,0.853254,0.126096,0.413368,0.842857
serie-b-italia,escanteios_handicap,FT,home_plus_4_5,280,0.882143,0.899925,0.101339,0.348889,0.882143
serie-b-italia,escanteios_handicap,HT,away_minus_1_5,280,0.225000,0.229703,0.170907,0.523009,0.778571
serie-b-italia,escanteios_handicap,HT,away_minus_2_5,280,0.110714,0.127190,0.097886,0.342973,0.889286
serie-b-italia,escanteios_handicap,HT,away_plus_1_5,280,0.696429,0.651913,0.216419,0.625521,0.700000
serie-b-italia,escanteios_handicap,HT,away_plus_2_5,280,0.792857,0.776112,0.164899,0.514436,0.792857
serie-b-italia,escanteios_handicap,HT,home_minus_1_5,280,0.303571,0.338688,0.214774,0.620780,0.692857
serie-b-italia,escanteios_handicap,HT,home_minus_2_5,280,0.207143,0.209897,0.165097,0.515405,0.792857
serie-b-italia,escanteios_handicap,HT,home_plus_1_5,280,0.775000,0.779480,0.170122,0.521312,0.775000
serie-b-italia,escanteios_handicap,HT,home_plus_2_5,280,0.889286,0.878790,0.096596,0.336917,0.889286
serie-b-italia,escanteios_oddeven,FT,impar,280,0.467857,0.512910,0.249730,0.692558,0.489286
serie-b-italia,escanteios_oddeven,FT,par,280,0.532143,0.485296,0.250301,0.693748,0.489286
serie-b-italia,escanteios_oddeven,HT,impar,280,0.521429,0.502374,0.249518,0.692131,0.525000
serie-b-italia,escanteios_oddeven,HT,par,280,0.478571,0.497816,0.249536,0.692167,0.525000
serie-b-italia,faltas,FT,over,3920,0.790561,0.782121,0.144397,0.444245,0.791071
serie-b-italia,faltas,FT,under,3920,0.209439,0.217743,0.144398,0.444240,0.791071
serie-b-italia,gols,2T,over,1120,0.351786,0.352315,0.153906,0.472752,0.783036
serie-b-italia,gols,2T,under,1120,0.648214,0.647685,0.153906,0.472752,0.783036
serie-b-italia,gols,FT,over,4480,0.316964,0.320090,0.134106,0.418730,0.808705
serie-b-italia,gols,FT,under,4480,0.683036,0.679910,0.134106,0.418730,0.808705
serie-b-italia,gols,HT,over,2240,0.279018,0.283467,0.156528,0.478258,0.768304
serie-b-italia,gols,HT,under,2240,0.720982,0.716533,0.156528,0.478258,0.768304
serie-b-italia,gols_oddeven,FT,impar,280,0.489286,0.496318,0.249648,0.692433,0.517857
serie-b-italia,gols_oddeven,FT,par,280,0.510714,0.503682,0.249648,0.692433,0.517857
serie-b-italia,gols_oddeven,HT,impar,280,0.439286,0.461168,0.246991,0.687100,0.560714
serie-b-italia,gols_oddeven,HT,par,280,0.560714,0.538832,0.246991,0.687100,0.560714
serie-b-italia,impedimentos,FT,over,2800,0.442857,0.405935,0.211758,0.614750,0.676786
serie-b-italia,impedimentos,FT,under,2800,0.557143,0.593515,0.211761,0.614675,0.678929
superliga-argentina,1x2,FT,away,587,0.272572,0.272395,0.198288,0.588731,0.722317
superliga-argentina,1x2,FT,draw,587,0.327087,0.290791,0.219416,0.630935,0.674617
superliga-argentina,1x2,FT,home,587,0.400341,0.424758,0.240802,0.677284,0.601363
superliga-argentina,1x2,HT,away,587,0.204429,0.213121,0.163245,0.508164,0.797274
superliga-argentina,1x2,HT,draw,587,0.494037,0.458819,0.252139,0.696909,0.504259
superliga-argentina,1x2,HT,home,587,0.301533,0.309349,0.213701,0.619473,0.683135
superliga-argentina,btts,FT,nao,587,0.577513,0.522831,0.251881,0.698861,0.538330
superliga-argentina,btts,FT,sim,587,0.422487,0.477169,0.251881,0.698861,0.538330
superliga-argentina,btts,HT,nao,587,0.880750,0.830510,0.109870,0.424190,0.880750
superliga-argentina,btts,HT,sim,587,0.119250,0.168762,0.109785,0.382483,0.880750
superliga-argentina,cartoes,FT,over,8805,0.660420,0.674200,0.164747,0.496677,0.754344
superliga-argentina,cartoes,FT,under,8805,0.339580,0.326979,0.164705,0.498899,0.754571
superliga-argentina,cartoes,HT,over,4696,0.510860,0.522703,0.194322,0.584691,0.714438
superliga-argentina,cartoes,HT,under,4696,0.489140,0.475702,0.194354,0.584738,0.714438
superliga-argentina,cartoes_1x2,FT,away,587,0.485520,0.463176,0.249490,0.692140,0.534923
superliga-argentina,cartoes_1x2,FT,draw,587,0.194208,0.193232,0.156301,0.491733,0.805792
superliga-argentina,cartoes_1x2,FT,home,587,0.320273,0.324156,0.215792,0.622891,0.681431
superliga-argentina,chutes,FT,over,13501,0.416562,0.395373,0.191511,0.569560,0.714169
superliga-argentina,chutes,FT,under,13501,0.583438,0.604383,0.191539,0.569602,0.714169
superliga-argentina,chutes,HT,over,7631,0.516970,0.507630,0.214741,0.645174,0.660464
superliga-argentina,chutes,HT,under,7631,0.483030,0.491335,0.214749,0.645212,0.660988
superliga-argentina,chutes_1x2,FT,away,587,0.294719,0.313627,0.192662,0.570292,0.724020
superliga-argentina,chutes_1x2,FT,draw,587,0.049404,0.047229,0.046813,0.197402,0.950596
superliga-argentina,chutes_1x2,FT,home,587,0.655877,0.639224,0.210121,0.610466,0.695060
superliga-argentina,chutes_1x2,HT,away,587,0.304940,0.312671,0.199347,0.582965,0.700170
superliga-argentina,chutes_1x2,HT,draw,587,0.088586,0.088188,0.083432,0.303876,0.904600
