liga,family,period,direction,n,base_rate,mean_pred,brier,log_loss,accuracy
liga-mx,dnb,2T,away,144,0.416667,0.268254,0.253433,0.725922,0.625000
liga-mx,dnb,2T,home,144,0.583333,0.731746,0.253433,0.725922,0.625000
liga-mx,dnb,FT,away,175,0.342857,0.246448,0.226648,0.671851,0.685714
liga-mx,dnb,FT,home,175,0.657143,0.753552,0.226648,0.671851,0.685714
liga-mx,dnb,HT,away,142,0.295775,0.278945,0.210577,0.617094,0.697183
liga-mx,dnb,HT,home,142,0.704225,0.721055,0.210577,0.617094,0.697183
liga-mx,dupla,2T,12,235,0.612766,0.699641,0.251058,0.703289,0.608511
liga-mx,dupla,2T,1x,235,0.744681,0.820628,0.194278,0.588458,0.731915
liga-mx,dupla,2T,x2,235,0.642553,0.479731,0.255845,0.708878,0.561702
liga-mx,dupla,FT,12,235,0.744681,0.800011,0.198844,0.602308,0.744681
liga-mx,dupla,FT,1x,235,0.744681,0.812022,0.192236,0.587693,0.731915
liga-mx,dupla,FT,x2,235,0.510638,0.387967,0.265247,0.741810,0.600000
liga-mx,dupla,HT,12,235,0.604255,0.600453,0.243804,0.682672,0.612766
liga-mx,dupla,HT,1x,235,0.821277,0.837293,0.147120,0.472097,0.817021
liga-mx,dupla,HT,x2,235,0.574468,0.562253,0.252375,0.699760,0.544681
liga-mx,escanteios,FT,over,4700,0.396596,0.397421,0.208885,0.620323,0.687872
liga-mx,escanteios,FT,under,4700,0.603404,0.602579,0.208885,0.620323,0.687872
liga-mx,escanteios,HT,over,3525,0.443404,0.389904,0.190578,0.576034,0.719149
liga-mx,escanteios,HT,under,3525,0.556596,0.610096,0.190578,0.576034,0.719149
liga-mx,escanteios_1x2,FT,away,235,0.421277,0.377191,0.228267,0.649188,0.621277
liga-mx,escanteios_1x2,FT,draw,235,0.068085,0.122532,0.065831,0.261436,0.931915
liga-mx,escanteios_1x2,FT,home,235,0.510638,0.500277,0.238456,0.670570,0.578723
liga-mx,escanteios_1x2,HT,away,235,0.425532,0.356813,0.239556,0.671944,0.582979
liga-mx,escanteios_1x2,HT,draw,235,0.119149,0.203786,0.113411,0.394057,0.880851
liga-mx,escanteios_1x2,HT,home,235,0.455319,0.439401,0.244431,0.682368,0.617021
liga-mx,escanteios_exato,FT,eq_0,235,0.000000,0.000188,0.000000,0.000188,1.000000
liga-mx,escanteios_exato,FT,eq_1,235,0.000000,0.001471,0.000007,0.001474,1.000000
liga-mx,escanteios_exato,FT,eq_10,235,0.110638,0.111987,0.098542,0.348500,0.889362
liga-mx,escanteios_exato,FT,eq_11,235,0.097872,0.096244,0.089973,0.330053,0.902128
liga-mx,escanteios_exato,FT,eq_12,235,0.068085,0.077132,0.064986,0.266457,0.931915
liga-mx,escanteios_exato,FT,eq_13,235,0.051064,0.058058,0.048756,0.201235,0.948936
liga-mx,escanteios_exato,FT,eq_14,235,0.046809,0.041296,0.045273,0.206712,0.953191
liga-mx,escanteios_exato,FT,eq_15_plus,235,0.076596,0.071637,0.078178,0.317711,0.923404
liga-mx,escanteios_exato,FT,eq_2,235,0.004255,0.005905,0.004287,0.028102,0.995745
liga-mx,escanteios_exato,FT,eq_3,235,0.021277,0.016158,0.021306,0.124954,0.978723
liga-mx,escanteios_exato,FT,eq_4,235,0.025532,0.033835,0.025749,0.132140,0.974468
liga-mx,escanteios_exato,FT,eq_5,235,0.059574,0.057754,0.059812,0.272152,0.940426
liga-mx,escanteios_exato,FT,eq_6,235,0.076596,0.083627,0.072585,0.281718,0.923404
liga-mx,escanteios_exato,FT,eq_7,235,0.127660,0.105589,0.112670,0.392041,0.872340
liga-mx,escanteios_exato,FT,eq_8,235,0.080851,0.118636,0.075873,0.287637,0.919149
liga-mx,escanteios_exato,FT,eq_9,235,0.153191,0.120483,0.130708,0.432777,0.846809
liga-mx,faltas,FT,over,3290,0.611246,0.621055,0.201496,0.592292,0.691793
liga-mx,faltas,FT,under,3290,0.388754,0.378945,0.201496,0.592292,0.691793
liga-mx,gols,2T,over,940,0.377660,0.448957,0.184119,0.555761,0.735106
liga-mx,gols,2T,under,940,0.622340,0.551043,0.184119,0.555761,0.735106
liga-mx,gols,FT,over,3760,0.358245,0.378211,0.147325,0.458490,0.788564
liga-mx,gols,FT,under,3760,0.641755,0.621789,0.147325,0.458490,0.788564
liga-mx,gols,HT,over,1880,0.321809,0.297389,0.174335,0.526162,0.749468
liga-mx,gols,HT,under,1880,0.678191,0.702611,0.174335,0.526162,0.749468
liga-mx,handicap,FT,away_minus_1,235,0.510638,0.387967,0.265247,0.741810,0.600000
liga-mx,handicap,FT,away_minus_2,235,0.710638,0.591286,0.216469,0.621353,0.629787
liga-mx,handicap,FT,away_plus_1,235,0.059574,0.078117,0.058781,0.228978,0.940426
liga-mx,handicap,FT,away_plus_2,235,0.025532,0.027216,0.025153,0.114182,0.974468
liga-mx,handicap,FT,draw_minus_1,235,0.200000,0.203320,0.163638,0.513799,0.800000
liga-mx,handicap,FT,draw_minus_2,235,0.191489,0.168672,0.150591,0.474136,0.808511
liga-mx,handicap,FT,draw_plus_1,235,0.195745,0.109861,0.160074,0.519843,0.804255
liga-mx,handicap,FT,draw_plus_2,235,0.034043,0.050901,0.034411,0.156267,0.965957
liga-mx,handicap,FT,home_minus_1,235,0.289362,0.408714,0.216469,0.621353,0.629787
liga-mx,handicap,FT,home_minus_2,235,0.097872,0.240041,0.122643,0.397878,0.846809
liga-mx,handicap,FT,home_plus_1,235,0.744681,0.812022,0.192236,0.587693,0.731915
liga-mx,handicap,FT,home_plus_2,235,0.940426,0.921883,0.058781,0.228978,0.940426
liga-mx,htft,FULL,1_1,235,0.327660,0.391341,0.230501,0.654604,0.621277
liga-mx,htft,FULL,1_2,235,0.034043,0.012577,0.033192,0.159205,0.965957
liga-mx,htft,FULL,1_x,235,0.063830,0.033829,0.060471,0.248039,0.936170
liga-mx,htft,FULL,2_1,235,0.034043,0.027841,0.032847,0.148149,0.965957
liga-mx,htft,FULL,2_2,235,0.110638,0.100921,0.101298,0.360044,0.889362
liga-mx,htft,FULL,2_x,235,0.034043,0.033944,0.032966,0.150834,0.965957
liga-mx,htft,FULL,x_1,235,0.127660,0.196169,0.116071,0.396030,0.872340
liga-mx,htft,FULL,x_2,235,0.110638,0.076742,0.096088,0.344847,0.889362
liga-mx,htft,FULL,x_x,235,0.157447,0.126636,0.139235,0.473485,0.842553
liga-mx,impedimentos,FT,over,2350,0.406383,0.432512,0.198895,0.585467,0.699574
liga-mx,impedimentos,FT,under,2350,0.593617,0.567488,0.198895,0.585467,0.699574
liga-mx,marca,FT,away_nao,235,0.297872,0.413419,0.239755,0.677234,0.604255
liga-mx,marca,FT,away_sim,235,0.702128,0.586581,0.239755,0.677234,0.604255
liga-mx,marca,FT,home_nao,235,0.165957,0.156925,0.143590,0.474500,0.834043
liga-mx,marca,FT,home_sim,235,0.834043,0.843075,0.143590,0.474500,0.834043
liga-mx,margem,FT,away_1,235,0.195745,0.109861,0.160074,0.519843,0.804255
liga-mx,margem,FT,away_2,235,0.034043,0.050901,0.034411,0.156267,0.965957
liga-mx,margem,FT,away_3,235,0.017021,0.018730,0.016917,0.087868,0.982979
liga-mx,margem,FT,away_4_plus,235,0.008511,0.008486,0.008472,0.040326,0.991489
liga-mx,margem,FT,draw,235,0.255319,0.199989,0.198844,0.602308,0.744681
liga-mx,margem,FT,home_1,235,0.200000,0.203320,0.163638,0.513799,0.800000
liga-mx,margem,FT,home_2,235,0.191489,0.168672,0.150591,0.474136,0.808511
liga-mx,margem,FT,home_3,235,0.063830,0.112929,0.065319,0.259697,0.936170
liga-mx,margem,FT,home_4_plus,235,0.034043,0.127112,0.045083,0.179003,0.957447
ligue-1,1x2,2T,away,1510,0.282119,0.214431,0.200665,0.600875,0.716556
ligue-1,1x2,2T,draw,1510,0.333775,0.330059,0.219193,0.629597,0.667550
ligue-1,1x2,2T,home,1510,0.384106,0.455510,0.226284,0.644787,0.637748
ligue-1,1x2,FT,away,1510,0.323841,0.232862,0.207813,0.617070,0.696689
ligue-1,1x2,FT,draw,1510,0.239073,0.228603,0.181039,0.548219,0.760927
ligue-1,1x2,FT,home,1510,0.437086,0.538535,0.231968,0.659282,0.622517
ligue-1,1x2,HT,away,1510,0.270199,0.189337,0.193073,0.576559,0.730464
ligue-1,1x2,HT,draw,1510,0.395364,0.429047,0.243970,0.681251,0.577483
ligue-1,1x2,HT,home,1510,0.334437,0.381616,0.216207,0.621751,0.652318
ligue-1,asian_handicap,FT,away_minus_0_5,1510,0.562914,0.461465,0.231968,0.659282,0.622517
ligue-1,asian_handicap,FT,away_minus_1,1196,0.710702,0.679176,0.178478,0.533604,0.729933
ligue-1,asian_handicap,FT,away_minus_1_5,1510,0.770861,0.671440,0.174839,0.525575,0.743046
ligue-1,asian_handicap,FT,away_minus_2,1311,0.887872,0.833925,0.095432,0.323330,0.881770
ligue-1,asian_handicap,FT,away_plus_0_5,1510,0.323841,0.232862,0.207813,0.617070,0.696689
ligue-1,asian_handicap,FT,away_plus_1,1250,0.183200,0.225733,0.134492,0.429646,0.822400
ligue-1,asian_handicap,FT,away_plus_1_5,1510,0.151656,0.098266,0.121377,0.408054,0.850331
ligue-1,asian_handicap,FT,away_plus_2,1371,0.065646,0.094183,0.057232,0.214721,0.935813
ligue-1,asian_handicap,FT,home_minus_0_5,1510,0.437086,0.538535,0.231968,0.659282,0.622517
ligue-1,asian_handicap,FT,home_minus_1,1196,0.289298,0.320824,0.178478,0.533604,0.729933
ligue-1,asian_handicap,FT,home_minus_1_5,1510,0.229139,0.328560,0.174839,0.525575,0.743046
ligue-1,asian_handicap,FT,home_minus_2,1311,0.112128,0.166075,0.095432,0.323330,0.881770
ligue-1,asian_handicap,FT,home_plus_0_5,1510,0.676159,0.767138,0.207813,0.617070,0.696689
ligue-1,asian_handicap,FT,home_plus_1,1250,0.816800,0.774267,0.134492,0.429646,0.822400
ligue-1,asian_handicap,FT,home_plus_1_5,1510,0.848344,0.901734,0.121377,0.408054,0.850331
ligue-1,asian_handicap,FT,home_plus_2,1371,0.934354,0.905817,0.057232,0.214721,0.935813
ligue-1,asian_total,FT,over,7218,0.549321,0.538005,0.207138,0.604373,0.679135
ligue-1,asian_total,FT,under,7218,0.450679,0.461995,0.207138,0.604373,0.679135
ligue-1,asian_total,HT,over,3118,0.411802,0.426348,0.237613,0.670116,0.617704
ligue-1,asian_total,HT,under,3118,0.588198,0.573652,0.237613,0.670116,0.617704
ligue-1,btts,FT,nao,1510,0.453642,0.506984,0.257368,0.708859,0.487417
ligue-1,btts,FT,sim,1510,0.546358,0.493016,0.257368,0.708859,0.487417
ligue-1,btts,HT,nao,1510,0.792053,0.838401,0.167445,0.522668,0.792053
ligue-1,btts,HT,sim,1510,0.207947,0.161599,0.167445,0.522668,0.792053
ligue-1,btts_algum_tempo,FULL,nao,1510,0.584106,0.604853,0.249528,0.694047,0.572185
ligue-1,btts_algum_tempo,FULL,sim,1510,0.415894,0.395147,0.249528,0.694047,0.572185
ligue-1,btts_ambos_tempos,FULL,nao,1510,0.943709,0.952407,0.053372,0.219696,0.943709
ligue-1,btts_ambos_tempos,FULL,sim,1510,0.056291,0.047593,0.053372,0.219696,0.943709
ligue-1,cartoes,FT,over,22650,0.469095,0.404961,0.171589,0.523203,0.749139
ligue-1,cartoes,FT,under,22650,0.530905,0.595039,0.171589,0.523203,0.749139
ligue-1,cartoes,HT,over,12080,0.775414,0.263104,0.426699,1.277649,0.355050
ligue-1,cartoes,HT,under,12080,0.224586,0.736896,0.426699,1.277649,0.355050
ligue-1,cartoes_1x2,FT,away,1510,0.445695,0.447670,0.247394,0.688924,0.556954
ligue-1,cartoes_1x2,FT,draw,1510,0.234437,0.215385,0.179132,0.543518,0.765563
ligue-1,cartoes_1x2,FT,home,1510,0.319868,0.336945,0.221393,0.635510,0.669536
ligue-1,chutes,FT,over,46810,0.593954,0.591462,0.158764,0.481959,0.765563
ligue-1,chutes,FT,under,46810,0.406046,0.408538,0.158764,0.481959,0.765563
ligue-1,chutes,HT,over,19630,0.980336,0.807322,0.069634,0.249083,0.919307
ligue-1,chutes,HT,under,19630,0.019664,0.192678,0.069634,0.249083,0.919307
ligue-1,chutes_alvo,FT,over,25670,0.623218,0.619711,0.188862,0.557130,0.711219
ligue-1,chutes_alvo,FT,under,25670,0.376782,0.380289,0.188862,0.557130,0.711219
ligue-1,chutes_alvo,HT,over,13590,0.911847,0.512365,0.261022,0.716180,0.563355
ligue-1,chutes_alvo,HT,under,13590,0.088153,0.487635,0.261022,0.716180,0.563355
ligue-1,correct_score,FT,0_0,1510,0.070199,0.072659,0.065280,0.254031,0.929801
ligue-1,correct_score,FT,0_1,1510,0.072848,0.063917,0.068143,0.269876,0.927152
ligue-1,correct_score,FT,0_2,1510,0.047682,0.038557,0.045043,0.189562,0.952318
ligue-1,correct_score,FT,0_3,1510,0.026490,0.015791,0.025377,0.114811,0.973510
ligue-1,correct_score,FT,0_4,1510,0.007947,0.005329,0.007934,0.048961,0.992053
ligue-1,correct_score,FT,1_0,1510,0.094040,0.099253,0.086076,0.316361,0.905960
ligue-1,correct_score,FT,1_1,1510,0.110596,0.105405,0.098292,0.347021,0.889404
ligue-1,correct_score,FT,1_2,1510,0.074834,0.053037,0.069285,0.267646,0.925166
ligue-1,correct_score,FT,1_3,1510,0.034437,0.020521,0.033362,0.155391,0.965563
ligue-1,correct_score,FT,1_4,1510,0.010596,0.006546,0.010411,0.057226,0.989404
ligue-1,correct_score,FT,2_0,1510,0.067550,0.090912,0.063017,0.244834,0.932450
ligue-1,correct_score,FT,2_1,1510,0.084768,0.082616,0.077617,0.290491,0.915232
ligue-1,correct_score,FT,2_2,1510,0.047682,0.041200,0.045688,0.195842,0.952318
ligue-1,correct_score,FT,2_3,1510,0.020530,0.015046,0.020034,0.099518,0.979470
ligue-1,correct_score,FT,2_4,1510,0.009272,0.004532,0.009195,0.055055,0.990728
ligue-1,correct_score,FT,3_0,1510,0.035099,0.059264,0.034166,0.151484,0.964901
ligue-1,correct_score,FT,3_1,1510,0.052318,0.050823,0.049192,0.201768,0.947682
ligue-1,correct_score,FT,3_2,1510,0.023179,0.023916,0.022607,0.109563,0.976821
ligue-1,correct_score,FT,3_3,1510,0.009934,0.008236,0.009826,0.055493,0.990066
ligue-1,correct_score,FT,3_4,1510,0.003311,0.002339,0.003308,0.023823,0.996689
ligue-1,correct_score,FT,4_0,1510,0.016556,0.032261,0.016947,0.087803,0.983444
ligue-1,correct_score,FT,4_1,1510,0.018543,0.026125,0.018237,0.091323,0.981457
ligue-1,correct_score,FT,4_2,1510,0.010596,0.011610,0.010466,0.059537,0.989404
ligue-1,correct_score,FT,4_3,1510,0.005298,0.003772,0.005272,0.033090,0.994702
ligue-1,correct_score,FT,4_4,1510,0.000662,0.001010,0.000663,0.005968,0.999338
ligue-1,correct_score,FT,other_away,1510,0.015894,0.007246,0.015242,0.073135,0.984106
ligue-1,correct_score,FT,other_draw,1510,0.000000,0.000092,0.000000,0.000092,1.000000
ligue-1,correct_score,FT,other_home,1510,0.029139,0.057983,0.028035,0.120375,0.970199
ligue-1,correct_score,HT,0_0,1510,0.284106,0.333323,0.209113,0.609064,0.705960
ligue-1,correct_score,HT,0_1,1510,0.162914,0.130450,0.133670,0.434984,0.837086
ligue-1,correct_score,HT,0_2,1510,0.044371,0.030591,0.042325,0.184546,0.955629
ligue-1,correct_score,HT,1_0,1510,0.199338,0.218755,0.158254,0.494730,0.800662
ligue-1,correct_score,HT,1_1,1510,0.098013,0.089434,0.088831,0.323710,0.901987
ligue-1,correct_score,HT,1_2,1510,0.039735,0.018049,0.038562,0.176957,0.960265
ligue-1,correct_score,HT,2_0,1510,0.068212,0.086277,0.062503,0.240378,0.931788
ligue-1,correct_score,HT,2_1,1510,0.038411,0.030738,0.036977,0.163799,0.961589
ligue-1,correct_score,HT,2_2,1510,0.013245,0.006074,0.013122,0.074859,0.986755
ligue-1,correct_score,HT,other,1510,0.051656,0.056309,0.049992,0.208537,0.948344
ligue-1,dnb,2T,away,1006,0.423459,0.321371,0.233843,0.673747,0.632207
ligue-1,dnb,2T,home,1006,0.576541,0.678629,0.233843,0.673747,0.632207
ligue-1,dnb,FT,away,1149,0.425587,0.308698,0.223074,0.652614,0.664056
ligue-1,dnb,FT,home,1149,0.574413,0.691302,0.223074,0.652614,0.664056
ligue-1,dnb,HT,away,913,0.446878,0.346245,0.229148,0.654350,0.647317
ligue-1,dnb,HT,home,913,0.553122,0.653755,0.229148,0.654350,0.647317
ligue-1,dupla,2T,12,1510,0.666225,0.669941,0.219193,0.629597,0.667550
ligue-1,dupla,2T,1x,1510,0.717881,0.785569,0.200665,0.600875,0.716556
ligue-1,dupla,2T,x2,1510,0.615894,0.544490,0.226284,0.644787,0.637748
ligue-1,dupla,FT,12,1510,0.760927,0.771397,0.181039,0.548219,0.760927
ligue-1,dupla,FT,1x,1510,0.676159,0.767138,0.207813,0.617070,0.696689
ligue-1,dupla,FT,x2,1510,0.562914,0.461465,0.231968,0.659282,0.622517
ligue-1,dupla,HT,12,1510,0.604636,0.570953,0.243970,0.681251,0.577483
ligue-1,dupla,HT,1x,1510,0.729801,0.810663,0.193073,0.576559,0.730464
ligue-1,dupla,HT,x2,1510,0.665563,0.618384,0.216207,0.621751,0.652318
ligue-1,escanteios,FT,over,30200,0.396921,0.418477,0.190399,0.565623,0.714371
ligue-1,escanteios,FT,under,30200,0.603079,0.581523,0.190399,0.565623,0.714371
ligue-1,escanteios,HT,over,22650,0.453731,0.403034,0.184110,0.552196,0.731391
ligue-1,escanteios,HT,under,22650,0.546269,0.596966,0.184110,0.552196,0.731391
ligue-1,escanteios_1x2,FT,away,1510,0.364901,0.339687,0.221841,0.635562,0.646358
ligue-1,escanteios_1x2,FT,draw,1510,0.098675,0.121578,0.089323,0.323992,0.901325
ligue-1,escanteios_1x2,FT,home,1510,0.536424,0.538736,0.236392,0.665786,0.603974
ligue-1,escanteios_1x2,HT,away,1510,0.358278,0.334505,0.222677,0.636708,0.644371
ligue-1,escanteios_1x2,HT,draw,1510,0.149007,0.200737,0.129428,0.429713,0.850993
ligue-1,escanteios_1x2,HT,home,1510,0.492715,0.464758,0.240428,0.673915,0.606623
ligue-1,escanteios_exato,FT,eq_0,1510,0.000000,0.000102,0.000000,0.000102,1.000000
ligue-1,escanteios_exato,FT,eq_1,1510,0.001325,0.000890,0.001324,0.010412,0.998675
ligue-1,escanteios_exato,FT,eq_10,1510,0.121192,0.119136,0.106460,0.369013,0.878808
ligue-1,escanteios_exato,FT,eq_11,1510,0.101325,0.104769,0.091496,0.330752,0.898675
ligue-1,escanteios_exato,FT,eq_12,1510,0.062914,0.085120,0.059666,0.239810,0.937086
ligue-1,escanteios_exato,FT,eq_13,1510,0.060927,0.064316,0.057181,0.228753,0.939073
ligue-1,escanteios_exato,FT,eq_14,1510,0.044371,0.045450,0.042539,0.182904,0.955629
ligue-1,escanteios_exato,FT,eq_15_plus,1510,0.072848,0.073426,0.069574,0.277835,0.927152
ligue-1,escanteios_exato,FT,eq_2,1510,0.005298,0.003932,0.005268,0.033944,0.994702
ligue-1,escanteios_exato,FT,eq_3,1510,0.012583,0.011723,0.012526,0.071532,0.987417
ligue-1,escanteios_exato,FT,eq_4,1510,0.031126,0.026516,0.030232,0.141075,0.968874
ligue-1,escanteios_exato,FT,eq_5,1510,0.052980,0.048513,0.050103,0.207120,0.947020
ligue-1,escanteios_exato,FT,eq_6,1510,0.071523,0.074746,0.066955,0.260527,0.928477
ligue-1,escanteios_exato,FT,eq_7,1510,0.121192,0.099705,0.107678,0.377339,0.878808
ligue-1,escanteios_exato,FT,eq_8,1510,0.115894,0.117485,0.103115,0.361930,0.884106
ligue-1,escanteios_exato,FT,eq_9,1510,0.124503,0.124172,0.108983,0.375751,0.875497
ligue-1,faltas,FT,over,21140,0.573652,0.561428,0.196781,0.579642,0.701514
ligue-1,faltas,FT,under,21140,0.426348,0.438572,0.196781,0.579642,0.701514
ligue-1,gols,2T,over,6040,0.382285,0.413941,0.162702,0.496230,0.760762
ligue-1,gols,2T,under,6040,0.617715,0.586059,0.162702,0.496230,0.760762
ligue-1,gols,FT,over,24160,0.348179,0.348326,0.139370,0.432626,0.798717
ligue-1,gols,FT,under,24160,0.651821,0.651674,0.139370,0.432626,0.798717
ligue-1,gols,HT,over,12080,0.305629,0.274129,0.165564,0.502393,0.756043
ligue-1,gols,HT,under,12080,0.694371,0.725871,0.165564,0.502393,0.756043
ligue-1,handicap,FT,away_minus_1,1510,0.562914,0.461465,0.231968,0.659282,0.622517
ligue-1,handicap,FT,away_minus_2,1510,0.770861,0.671440,0.174839,0.525575,0.743046
ligue-1,handicap,FT,away_plus_1,1510,0.151656,0.098266,0.121377,0.408054,0.850331
ligue-1,handicap,FT,away_plus_2,1510,0.059603,0.034015,0.053524,0.208390,0.940397
ligue-1,handicap,FT,draw_minus_1,1510,0.207947,0.209975,0.163986,0.508977,0.792053
ligue-1,handicap,FT,draw_minus_2,1510,0.131788,0.155029,0.112175,0.379513,0.868212
ligue-1,handicap,FT,draw_plus_1,1510,0.172185,0.134596,0.142613,0.465674,0.827815
ligue-1,handicap,FT,draw_plus_2,1510,0.092053,0.064251,0.082647,0.307907,0.907947
ligue-1,handicap,FT,home_minus_1,1510,0.229139,0.328560,0.174839,0.525575,0.743046
ligue-1,handicap,FT,home_minus_2,1510,0.097351,0.173531,0.092190,0.316707,0.890728
ligue-1,handicap,FT,home_plus_1,1510,0.676159,0.767138,0.207813,0.617070,0.696689
ligue-1,handicap,FT,home_plus_2,1510,0.848344,0.901734,0.121377,0.408054,0.850331
ligue-1,htft,FULL,1_1,1510,0.268212,0.329506,0.191463,0.565574,0.711258
ligue-1,htft,FULL,1_2,1510,0.024503,0.014187,0.024015,0.119682,0.975497
ligue-1,htft,FULL,1_x,1510,0.041722,0.037923,0.040106,0.175411,0.958278
ligue-1,htft,FULL,2_1,1510,0.032450,0.025890,0.031425,0.144470,0.967550
ligue-1,htft,FULL,2_2,1510,0.182119,0.125422,0.141638,0.457065,0.817881
ligue-1,htft,FULL,2_x,1510,0.055629,0.038026,0.052708,0.216795,0.944371
ligue-1,htft,FULL,x_1,1510,0.136424,0.186845,0.117938,0.397246,0.863576
ligue-1,htft,FULL,x_2,1510,0.117219,0.096080,0.103727,0.367744,0.882781
ligue-1,htft,FULL,x_x,1510,0.141722,0.146122,0.121145,0.406561,0.858278
ligue-1,impedimentos,FT,over,15100,0.427682,0.433576,0.202092,0.592826,0.690795
ligue-1,impedimentos,FT,under,15100,0.572318,0.566424,0.202092,0.592826,0.690795
ligue-1,marca,FT,away_nao,1510,0.294040,0.381248,0.215730,0.620536,0.658940
ligue-1,marca,FT,away_sim,1510,0.705960,0.618752,0.215730,0.620536,0.658940
ligue-1,marca,FT,home_nao,1510,0.229801,0.198395,0.173683,0.534879,0.766225
ligue-1,marca,FT,home_sim,1510,0.770199,0.801605,0.173683,0.534879,0.766225
ligue-1,margem,FT,away_1,1510,0.172185,0.134596,0.142613,0.465674,0.827815
ligue-1,margem,FT,away_2,1510,0.092053,0.064251,0.082647,0.307907,0.907947
ligue-1,margem,FT,away_3,1510,0.040397,0.023684,0.037674,0.156831,0.959603
ligue-1,margem,FT,away_4_plus,1510,0.019205,0.010331,0.018558,0.091116,0.980795
ligue-1,margem,FT,draw,1510,0.239073,0.228603,0.181039,0.548219,0.760927
ligue-1,margem,FT,home_1,1510,0.207947,0.209975,0.163986,0.508977,0.792053
ligue-1,margem,FT,home_2,1510,0.131788,0.155029,0.112175,0.379513,0.868212
ligue-1,margem,FT,home_3,1510,0.058278,0.091017,0.054792,0.217238,0.941722
ligue-1,margem,FT,home_4_plus,1510,0.039073,0.082514,0.041202,0.167307,0.959603
premier-league,1x2,2T,away,1712,0.310748,0.212795,0.215168,0.641570,0.689836
premier-league,1x2,2T,draw,1712,0.318925,0.315470,0.220863,0.634917,0.677570
premier-league,1x2,2T,home,1712,0.370327,0.471735,0.236396,0.668773,0.606308
premier-league,1x2,FT,away,1712,0.320093,0.230678,0.204026,0.614879,0.698598
premier-league,1x2,FT,draw,1712,0.234813,0.215062,0.181022,0.551132,0.765187
premier-league,1x2,FT,home,1712,0.445093,0.554260,0.237087,0.674917,0.609813
premier-league,1x2,HT,away,1712,0.262850,0.188531,0.190679,0.584640,0.738902
premier-league,1x2,HT,draw,1712,0.380257,0.414323,0.236475,0.665701,0.605724
premier-league,1x2,HT,home,1712,0.356893,0.397147,0.219736,0.629091,0.646028
premier-league,asian_handicap,FT,away_minus_0_5,1712,0.554907,0.445740,0.237087,0.674917,0.609813
premier-league,asian_handicap,FT,away_minus_1,1361,0.698016,0.654352,0.183398,0.547499,0.728876
premier-league,asian_handicap,FT,away_minus_1_5,1712,0.759930,0.647417,0.183514,0.547589,0.728972
premier-league,asian_handicap,FT,away_minus_2,1488,0.874328,0.816583,0.110718,0.369712,0.860887
premier-league,asian_handicap,FT,away_plus_0_5,1712,0.320093,0.230678,0.204026,0.614879,0.698598
premier-league,asian_handicap,FT,away_plus_1,1441,0.192228,0.223082,0.137035,0.430799,0.808466
premier-league,asian_handicap,FT,away_plus_1_5,1712,0.161799,0.102233,0.127759,0.424425,0.841121
premier-league,asian_handicap,FT,away_plus_2,1554,0.076577,0.097259,0.066032,0.242235,0.924710
premier-league,asian_handicap,FT,home_minus_0_5,1712,0.445093,0.554260,0.237087,0.674917,0.609813
premier-league,asian_handicap,FT,home_minus_1,1361,0.301984,0.345648,0.183398,0.547499,0.728876
premier-league,asian_handicap,FT,home_minus_1_5,1712,0.240070,0.352583,0.183514,0.547589,0.728972
premier-league,asian_handicap,FT,home_minus_2,1488,0.125672,0.183417,0.110718,0.369712,0.860887
premier-league,asian_handicap,FT,home_plus_0_5,1712,0.679907,0.769322,0.204026,0.614879,0.698598
premier-league,asian_handicap,FT,home_plus_1,1441,0.807772,0.776918,0.137035,0.430799,0.808466
premier-league,asian_handicap,FT,home_plus_1_5,1712,0.838201,0.897767,0.127759,0.424425,0.841121
premier-league,asian_handicap,FT,home_plus_2,1554,0.923423,0.902741,0.066032,0.242235,0.924710
premier-league,asian_total,FT,over,8163,0.585692,0.561851,0.202598,0.592136,0.688717
premier-league,asian_total,FT,under,8163,0.414308,0.438149,0.202598,0.592136,0.688717
premier-league,asian_total,HT,over,3494,0.442187,0.442575,0.237916,0.670610,0.619920
premier-league,asian_total,HT,under,3494,0.557813,0.557425,0.237916,0.670610,0.619920
premier-league,btts,FT,nao,1712,0.445093,0.506684,0.256380,0.714335,0.525701
premier-league,btts,FT,sim,1712,0.554907,0.493316,0.256380,0.714335,0.525701
premier-league,btts,HT,nao,1712,0.790304,0.834964,0.168241,0.524157,0.790304
premier-league,btts,HT,sim,1712,0.209696,0.165036,0.168241,0.524157,0.790304
premier-league,btts_algum_tempo,FULL,nao,1712,0.583528,0.600351,0.244643,0.683425,0.573014
premier-league,btts_algum_tempo,FULL,sim,1712,0.416472,0.399649,0.244643,0.683425,0.573014
premier-league,btts_ambos_tempos,FULL,nao,1712,0.938668,0.949970,0.058086,0.236589,0.938668
premier-league,btts_ambos_tempos,FULL,sim,1712,0.061332,0.050030,0.058086,0.236589,0.938668
premier-league,cartoes,FT,over,25680,0.465109,0.423043,0.173104,0.525974,0.748754
premier-league,cartoes,FT,under,25680,0.534891,0.576957,0.173104,0.525974,0.748754
premier-league,cartoes,HT,over,13696,0.761828,0.273666,0.408938,1.214113,0.378943
premier-league,cartoes,HT,under,13696,0.238172,0.726334,0.408938,1.214113,0.378943
premier-league,cartoes_1x2,FT,away,1712,0.456192,0.435167,0.249508,0.693277,0.543224
premier-league,cartoes_1x2,FT,draw,1712,0.233645,0.209147,0.179565,0.545270,0.766355
