liga,family,period,direction,n,coverage,mean_pred_raw,mean_pred_cal,base_rate,gap_raw,gap_cal,brier_raw,brier_cal,delta_brier,delta_brier_rel
brasileirao-b,gols,FT,over,480,1,0.306898,0.305428,0.287500,0.019398,0.017928,0.126292,0.124433,0.001860,0.014724
brasileirao-b,gols,FT,under,480,1,0.693102,0.694572,0.712500,-0.019398,-0.017928,0.126292,0.124433,0.001860,0.014724
brasileirao-b,gols,HT,over,240,1,0.241669,0.258069,0.216667,0.025002,0.041402,0.132551,0.132095,0.000456,0.003440
brasileirao-b,gols,HT,under,240,1,0.758331,0.741931,0.783333,-0.025002,-0.041402,0.132551,0.132095,0.000456,0.003440
brasileirao-b,gols,2T,over,120,1,0.366595,0.334989,0.350000,0.016595,-0.015011,0.144014,0.141641,0.002374,0.016483
brasileirao-b,gols,2T,under,120,1,0.633405,0.665011,0.650000,-0.016595,0.015011,0.144014,0.141641,0.002374,0.016483
brasileirao-b,impedimentos,FT,over,300,1,0.379612,0.337762,0.330000,0.049612,0.007762,0.183474,0.178331,0.005144,0.028036
brasileirao-b,impedimentos,FT,under,300,1,0.620388,0.664795,0.670000,-0.049612,-0.005205,0.183474,0.178802,0.004672,0.025464
championship,dnb,HT,away,206,1,0.348905,0.445997,0.417476,-0.068571,0.028522,0.236982,0.231817,0.005165,0.021793
championship,dnb,HT,home,206,1,0.651095,0.554003,0.582524,0.068571,-0.028522,0.236982,0.231817,0.005165,0.021793
ligue-1,1x2,2T,away,178,1,0.216215,0.293027,0.252809,-0.036594,0.040218,0.189215,0.187394,0.001821,0.009622
ligue-1,1x2,2T,draw,178,1,0.324471,0.339790,0.376404,-0.051934,-0.036615,0.232686,0.233213,-0.000528,-0.002267
ligue-1,1x2,2T,home,178,1,0.459314,0.368807,0.370787,0.088528,-0.001980,0.223956,0.217489,0.006467,0.028878
ligue-1,1x2,FT,away,178,1,0.233057,0.315450,0.308989,-0.075931,0.006461,0.191678,0.188117,0.003561,0.018576
ligue-1,1x2,FT,draw,178,1,0.224552,0.257764,0.252809,-0.028257,0.004955,0.192444,0.189891,0.002553,0.013266
ligue-1,1x2,FT,home,178,1,0.542391,0.432925,0.438202,0.104189,-0.005278,0.243150,0.231673,0.011477,0.047202
ligue-1,1x2,HT,away,178,1,0.191993,0.262345,0.252809,-0.060816,0.009536,0.182757,0.179506,0.003252,0.017792
ligue-1,1x2,HT,draw,178,1,0.422566,0.405185,0.393258,0.029307,0.011927,0.242360,0.237882,0.004478,0.018476
ligue-1,1x2,HT,home,178,1,0.385442,0.335190,0.353933,0.031509,-0.018743,0.226123,0.222527,0.003596,0.015905
ligue-1,asian_handicap,FT,away_minus_0_5,178,1,0.457609,0.567075,0.561798,-0.104189,0.005278,0.243150,0.231673,0.011477,0.047202
ligue-1,asian_handicap,FT,away_minus_1,141,1,0.678406,0.728321,0.709220,-0.030814,0.019101,0.197035,0.194225,0.002810,0.014263
ligue-1,asian_handicap,FT,away_minus_1_5,178,1,0.667689,0.787633,0.769663,-0.101974,0.017970,0.191324,0.172259,0.019065,0.099648
ligue-1,asian_handicap,FT,away_minus_2,153,1,0.830495,0.893974,0.895425,-0.064930,-0.001451,0.102446,0.091253,0.011193,0.109259
ligue-1,asian_handicap,FT,away_plus_0_5,178,1,0.233057,0.315450,0.308989,-0.075931,0.006461,0.191678,0.188117,0.003561,0.018576
ligue-1,asian_handicap,FT,away_plus_1,147,1,0.211486,0.159038,0.163265,0.048220,-0.004227,0.133251,0.128981,0.004270,0.032042
ligue-1,asian_handicap,FT,away_plus_1_5,178,1,0.099700,0.142819,0.134831,-0.035132,0.007988,0.118213,0.116672,0.001541,0.013035
ligue-1,asian_handicap,FT,away_plus_2,168,1,0.101480,0.065790,0.083333,0.018146,-0.017543,0.073568,0.073268,0.000300,0.004073
ligue-1,asian_handicap,FT,home_minus_0_5,178,1,0.542391,0.432925,0.438202,0.104189,-0.005278,0.243150,0.231673,0.011477,0.047202
ligue-1,asian_handicap,FT,home_minus_1,141,1,0.321594,0.271679,0.290780,0.030814,-0.019101,0.197035,0.194225,0.002810,0.014263
ligue-1,asian_handicap,FT,home_minus_1_5,178,1,0.332311,0.212367,0.230337,0.101974,-0.017970,0.191324,0.172259,0.019065,0.099648
ligue-1,asian_handicap,FT,home_minus_2,153,1,0.169505,0.106026,0.104575,0.064930,0.001451,0.102446,0.091253,0.011193,0.109259
ligue-1,asian_handicap,FT,home_plus_0_5,178,1,0.766943,0.684555,0.691011,0.075931,-0.006456,0.191678,0.188116,0.003562,0.018581
ligue-1,asian_handicap,FT,home_plus_1,147,1,0.788514,0.840962,0.836735,-0.048220,0.004227,0.133251,0.128981,0.004270,0.032042
ligue-1,asian_handicap,FT,home_plus_1_5,178,1,0.900300,0.857181,0.865169,0.035132,-0.007988,0.118213,0.116672,0.001541,0.013035
ligue-1,asian_handicap,FT,home_plus_2,168,1,0.898520,0.934210,0.916667,-0.018146,0.017543,0.073568,0.073268,0.000300,0.004073
ligue-1,asian_total,FT,over,859,1,0.551513,0.564965,0.535506,0.016006,0.029458,0.214267,0.213598,0.000669,0.003122
ligue-1,asian_total,FT,under,859,1,0.448487,0.435035,0.464494,-0.016006,-0.029458,0.214267,0.213598,0.000669,0.003122
ligue-1,asian_total,HT,over,362,1,0.435500,0.418989,0.395028,0.040472,0.023961,0.237570,0.229884,0.007686,0.032354
ligue-1,asian_total,HT,under,362,1,0.564500,0.581011,0.604972,-0.040472,-0.023961,0.237570,0.229884,0.007686,0.032354
ligue-1,btts_algum_tempo,FULL,nao,178,1,0.589210,0.586967,0.595506,-0.006296,-0.008539,0.247133,0.243291,0.003841,0.015542
ligue-1,btts_algum_tempo,FULL,sim,178,1,0.410790,0.413033,0.404494,0.006296,0.008539,0.247133,0.243291,0.003841,0.015542
ligue-1,btts_ambos_tempos,FULL,nao,178,1,0.949388,0.946038,0.938202,0.011186,0.007836,0.058517,0.058270,0.000247,0.004214
ligue-1,btts_ambos_tempos,FULL,sim,178,1,0.050612,0.053962,0.061798,-0.011186,-0.007836,0.058517,0.058270,0.000247,0.004214
ligue-1,btts,FT,nao,178,1,0.489542,0.460112,0.488764,0.000778,-0.028652,0.256808,0.253362,0.003446,0.013420
ligue-1,btts,FT,sim,178,1,0.510458,0.539888,0.511236,-0.000778,0.028652,0.256808,0.253362,0.003446,0.013420
ligue-1,btts,HT,nao,178,1,0.831330,0.794458,0.808989,0.022341,-0.014530,0.156795,0.155271,0.001525,0.009726
ligue-1,btts,HT,sim,178,1,0.168670,0.205542,0.191011,-0.022341,0.014530,0.156795,0.155271,0.001525,0.009726
ligue-1,cartoes_1x2,FT,away,178,1,0.444491,0.446467,0.466292,-0.021801,-0.019825,0.246150,0.246920,-0.000770,-0.003130
ligue-1,cartoes_1x2,FT,draw,178,1,0.216436,0.236525,0.185393,0.031043,0.051131,0.151792,0.153493,-0.001701,-0.011203
ligue-1,cartoes_1x2,FT,home,178,1,0.339073,0.327793,0.348315,-0.009242,-0.020521,0.226602,0.226958,-0.000356,-0.001571
ligue-1,cartoes,FT,over,2670,1,0.405381,0.470357,0.461049,-0.055668,0.009308,0.165203,0.162161,0.003042,0.018413
ligue-1,cartoes,FT,under,2670,1,0.594619,0.530163,0.538951,0.055668,-0.008788,0.165203,0.162261,0.002942,0.017811
ligue-1,cartoes,HT,over,1424,1,0.263248,0.362003,0.361657,-0.098409,0.000345,0.189764,0.179866,0.009898,0.052162
ligue-1,cartoes,HT,under,1424,1,0.736752,0.636965,0.638343,0.098409,-0.001377,0.189764,0.179666,0.010098,0.053213
ligue-1,chutes_alvo,FT,over,3026,1,0.634620,0.638690,0.624917,0.009703,0.013772,0.194048,0.193197,0.000851,0.004385
ligue-1,chutes_alvo,FT,under,3026,1,0.365380,0.361067,0.375083,-0.009703,-0.014016,0.194048,0.193204,0.000844,0.004352
ligue-1,chutes_alvo,HT,over,1602,1,0.522891,0.599361,0.597378,-0.074487,0.001983,0.213257,0.206318,0.006938,0.032535
ligue-1,chutes_alvo,HT,under,1602,1,0.477109,0.401374,0.402622,0.074487,-0.001247,0.213257,0.206293,0.006964,0.032653
ligue-1,chutes,FT,over,5518,1,0.597197,0.601924,0.580283,0.016914,0.021641,0.152792,0.151823,0.000969,0.006345
ligue-1,chutes,FT,under,5518,1,0.402803,0.398223,0.419717,-0.016914,-0.021495,0.152792,0.151817,0.000975,0.006384
ligue-1,chutes,HT,over,2314,1,0.809830,0.776885,0.745462,0.064368,0.031423,0.156391,0.152835,0.003556,0.022741
ligue-1,chutes,HT,under,2314,1,0.190170,0.223298,0.254538,-0.064368,-0.031240,0.156391,0.152792,0.003599,0.023013
ligue-1,correct_score,FT,0_0,178,1,0.065713,0.060319,0.089888,-0.024175,-0.029569,0.081579,0.082122,-0.000543,-0.006654
ligue-1,correct_score,FT,0_1,178,1,0.059823,0.073392,0.073034,-0.013211,0.000358,0.064704,0.065502,-0.000797,-0.012325
ligue-1,correct_score,FT,0_2,178,1,0.037622,0.051324,0.028090,0.009532,0.023234,0.028539,0.028968,-0.000429,-0.015043
ligue-1,correct_score,FT,0_3,178,1,0.015837,0.025302,0.028090,-0.012253,-0.002788,0.026794,0.026710,0.000084,0.003145
ligue-1,correct_score,FT,0_4,178,1,0.005447,0.008609,0.022472,-0.017025,-0.013863,0.022268,0.022137,0.000131,0.005878
ligue-1,correct_score,FT,1_0,178,1,0.094819,0.099715,0.106742,-0.011923,-0.007026,0.097455,0.096329,0.001126,0.011551
ligue-1,correct_score,FT,1_1,178,1,0.105229,0.127121,0.101124,0.004105,0.025997,0.091538,0.092272,-0.000733,-0.008011
ligue-1,correct_score,FT,1_2,178,1,0.054622,0.080723,0.061798,-0.007176,0.018925,0.057692,0.057522,0.000170,0.002949
ligue-1,correct_score,FT,1_3,178,1,0.021586,0.029989,0.028090,-0.006503,0.001899,0.027948,0.027987,-0.000038,-0.001374
ligue-1,correct_score,FT,1_4,178,1,0.006967,0.010186,0.011236,-0.004269,-0.001050,0.011223,0.011236,-0.000013,-0.001195
ligue-1,correct_score,FT,2_0,178,1,0.090278,0.066181,0.067416,0.022862,-0.001234,0.062346,0.062043,0.000303,0.004856
ligue-1,correct_score,FT,2_1,178,1,0.085209,0.092494,0.078652,0.006557,0.013842,0.073018,0.073139,-0.000121,-0.001657
ligue-1,correct_score,FT,2_2,178,1,0.043571,0.057458,0.044944,-0.001373,0.012514,0.043171,0.043153,0.000018,0.000423
ligue-1,correct_score,FT,2_3,178,1,0.016137,0.019961,0.022472,-0.006335,-0.002511,0.021878,0.021925,-0.000047,-0.002155
ligue-1,correct_score,FT,2_4,178,1,0.004878,0.007140,0,0.004878,0.007140,0.000040,0.000074,-0.000034,-0.871579
ligue-1,correct_score,FT,3_0,178,1,0.059790,0.038231,0.044944,0.014846,-0.006713,0.042405,0.042388,0.000017,0.000402
ligue-1,correct_score,FT,3_1,178,1,0.053228,0.045306,0.067416,-0.014188,-0.022110,0.062595,0.063172,-0.000577,-0.009220
ligue-1,correct_score,FT,3_2,178,1,0.025571,0.024972,0.022472,0.003099,0.002500,0.021758,0.021907,-0.000149,-0.006842
ligue-1,correct_score,FT,3_3,178,1,0.008874,0.009508,0.011236,-0.002362,-0.001728,0.011195,0.011218,-0.000024,-0.002128
ligue-1,correct_score,FT,3_4,178,1,0.002511,0.003487,0.016854,-0.014343,-0.013367,0.016791,0.016748,0.000043,0.002574
ligue-1,correct_score,FT,4_0,178,1,0.032451,0.016144,0.011236,0.021215,0.004908,0.012311,0.011316,0.000994,0.080782
ligue-1,correct_score,FT,4_1,178,1,0.027392,0.016597,0.011236,0.016156,0.005361,0.011967,0.011433,0.000534,0.044614
ligue-1,correct_score,FT,4_2,178,1,0.012412,0.011068,0.005618,0.006794,0.005450,0.005550,0.005556,-0.000007,-0.001173
ligue-1,correct_score,FT,4_3,178,1,0.004047,0.005751,0,0.004047,0.005751,0.000021,0.000036,-0.000015,-0.714822
ligue-1,correct_score,FT,4_4,178,1,0.001073,0.001275,0.005618,-0.004545,-0.004343,0.005613,0.005606,0.000008,0.001346
ligue-1,correct_score,FT,other_away,178,1,0.007627,0.011717,0.016854,-0.009227,-0.005137,0.016418,0.016101,0.000317,0.019302
ligue-1,correct_score,FT,other_draw,178,1,0.000093,0,0,0.000093,0,0.000000,0,0.000000,1
ligue-1,correct_score,FT,other_home,178,1,0.057195,0.021323,0.022472,0.034723,-0.001149,0.026327,0.022085,0.004242,0.161127
ligue-1,correct_score,HT,0_0,178,1,0.323049,0.283614,0.286517,0.036532,-0.002903,0.209907,0.205855,0.004052,0.019304
ligue-1,correct_score,HT,0_1,178,1,0.130699,0.165017,0.151685,-0.020987,0.013332,0.127629,0.127573,0.000056,0.000442
ligue-1,correct_score,HT,0_2,178,1,0.031430,0.045911,0.061798,-0.030367,-0.015887,0.058699,0.057935,0.000764,0.013011
ligue-1,correct_score,HT,1_0,178,1,0.219623,0.199148,0.219101,0.000522,-0.019953,0.169853,0.170520,-0.000668,-0.003931
ligue-1,correct_score,HT,1_1,178,1,0.092821,0.108568,0.095506,-0.002685,0.013062,0.087008,0.086879,0.000129,0.001485
ligue-1,correct_score,HT,1_2,178,1,0.019086,0.031546,0.011236,0.007850,0.020310,0.010993,0.011342,-0.000349,-0.031766
ligue-1,correct_score,HT,2_0,178,1,0.087587,0.065009,0.067416,0.020171,-0.002407,0.062168,0.061741,0.000428,0.006879
ligue-1,correct_score,HT,2_1,178,1,0.032252,0.036722,0.039326,-0.007073,-0.002604,0.037540,0.037682,-0.000142,-0.003779
ligue-1,correct_score,HT,2_2,178,1,0.006469,0.010963,0.011236,-0.004767,-0.000273,0.011156,0.011120,0.000036,0.003241
ligue-1,correct_score,HT,other,178,1,0.056983,0.052145,0.056180,0.000803,-0.004035,0.055916,0.054229,0.001687,0.030175
ligue-1,dnb,2T,away,111,1,0.311344,0.432941,0.405405,-0.094061,0.027536,0.229773,0.220284,0.009489,0.041299
ligue-1,dnb,2T,home,111,1,0.688656,0.567059,0.594595,0.094061,-0.027536,0.229773,0.220284,0.009489,0.041299
ligue-1,dnb,FT,away,133,1,0.320890,0.434293,0.413534,-0.092643,0.020759,0.212946,0.206121,0.006825,0.032049
ligue-1,dnb,FT,home,133,1,0.679110,0.565707,0.586466,0.092643,-0.020759,0.212946,0.206121,0.006825,0.032049
ligue-1,dupla,2T,12,178,1,0.675529,0.660210,0.623596,0.051934,0.036615,0.232686,0.233213,-0.000528,-0.002267
ligue-1,dupla,2T,1x,178,1,0.783785,0.706977,0.747191,0.036594,-0.040214,0.189215,0.187393,0.001822,0.009627
ligue-1,dupla,2T,x2,178,1,0.540686,0.631193,0.629213,-0.088528,0.001980,0.223956,0.217489,0.006467,0.028878
ligue-1,dupla,FT,12,178,1,0.775448,0.742236,0.747191,0.028257,-0.004955,0.192444,0.189891,0.002553,0.013266
ligue-1,dupla,FT,1x,178,1,0.766943,0.684555,0.691011,0.075931,-0.006456,0.191678,0.188116,0.003562,0.018581
ligue-1,dupla,FT,x2,178,1,0.457609,0.567075,0.561798,-0.104189,0.005278,0.243150,0.231673,0.011477,0.047202
ligue-1,dupla,HT,12,178,1,0.577434,0.594815,0.606742,-0.029307,-0.011927,0.242360,0.237882,0.004478,0.018476
ligue-1,dupla,HT,1x,178,1,0.808007,0.737655,0.747191,0.060816,-0.009536,0.182757,0.179506,0.003252,0.017792
ligue-1,dupla,HT,x2,178,1,0.614558,0.664810,0.646067,-0.031509,0.018743,0.226123,0.222527,0.003596,0.015905
ligue-1,escanteios_1x2,FT,away,178,1,0.343009,0.368796,0.320225,0.022784,0.048571,0.209585,0.211966,-0.002381,-0.011362
ligue-1,escanteios_1x2,FT,draw,178,1,0.122926,0.094856,0.078652,0.044274,0.016204,0.073968,0.072326,0.001642,0.022198
ligue-1,escanteios_1x2,FT,home,178,1,0.534065,0.539774,0.601124,-0.067059,-0.061349,0.226724,0.226456,0.000268,0.001184
ligue-1,escanteios_1x2,HT,away,178,1,0.335803,0.357170,0.348315,-0.012512,0.008856,0.215218,0.215361,-0.000143,-0.000664
ligue-1,escanteios_1x2,HT,draw,178,1,0.203283,0.152077,0.146067,0.057215,0.006009,0.128225,0.124669,0.003555,0.027728
ligue-1,escanteios_1x2,HT,home,178,1,0.460914,0.491598,0.505618,-0.044704,-0.014020,0.240066,0.238611,0.001455,0.006061
ligue-1,escanteios,FT,over,3560,1,0.401571,0.380457,0.399157,0.002414,-0.018700,0.195536,0.193745,0.001791,0.009158
ligue-1,escanteios,FT,under,3560,1,0.598429,0.619187,0.600843,-0.002414,0.018344,0.195536,0.193711,0.001825,0.009331
ligue-1,escanteios,HT,over,2670,1,0.392599,0.443859,0.439700,-0.047102,0.004158,0.184248,0.181365,0.002883,0.015647
ligue-1,escanteios,HT,under,2670,1,0.607401,0.555895,0.560300,0.047102,-0.004404,0.184248,0.181351,0.002896,0.015719
ligue-1,escanteios_exato,FT,eq_0,178,1,0.000129,0,0,0.000129,0,0.000000,0,0.000000,1
ligue-1,escanteios_exato,FT,eq_1,178,1,0.001097,0.000502,0,0.001097,0.000502,0.000002,0.000000,0.000002,0.879803
ligue-1,escanteios_exato,FT,eq_10,178,1,0.117311,0.117474,0.140449,-0.023138,-0.022975,0.121361,0.121240,0.000121,0.001001
ligue-1,escanteios_exato,FT,eq_11,178,1,0.101136,0.110764,0.112360,-0.011224,-0.001595,0.102135,0.100710,0.001425,0.013952
ligue-1,escanteios_exato,FT,eq_12,178,1,0.080639,0.075802,0.044944,0.035695,0.030858,0.044837,0.044026,0.000811,0.018091
ligue-1,escanteios_exato,FT,eq_13,178,1,0.059853,0.063293,0.044944,0.014909,0.018349,0.042739,0.043058,-0.000319,-0.007454
ligue-1,escanteios_exato,FT,eq_14,178,1,0.041582,0.045978,0.073034,-0.031452,-0.027055,0.069040,0.068353,0.000687,0.009951
ligue-1,escanteios_exato,FT,eq_15_plus,178,1,0.064786,0.086179,0.067416,-0.002630,0.018763,0.064510,0.063755,0.000756,0.011716
ligue-1,escanteios_exato,FT,eq_2,178,1,0.004719,0.004751,0.005618,-0.000899,-0.000867,0.005566,0.005578,-0.000012,-0.002166
ligue-1,escanteios_exato,FT,eq_3,178,1,0.013688,0.012871,0.022472,-0.008784,-0.009601,0.022139,0.022065,0.000074,0.003329
ligue-1,escanteios_exato,FT,eq_4,178,1,0.030133,0.029614,0.016854,0.013279,0.012760,0.017002,0.016709,0.000293,0.017221
ligue-1,escanteios_exato,FT,eq_5,178,1,0.053690,0.047353,0.073034,-0.019343,-0.025681,0.067647,0.068078,-0.000431,-0.006372
ligue-1,escanteios_exato,FT,eq_6,178,1,0.080631,0.078567,0.061798,0.018834,0.016769,0.061265,0.058697,0.002567,0.041905
ligue-1,escanteios_exato,FT,eq_7,178,1,0.104944,0.103919,0.112360,-0.007415,-0.008440,0.101993,0.100473,0.001521,0.014908
ligue-1,escanteios_exato,FT,eq_8,178,1,0.120796,0.110795,0.112360,0.008437,-0.001565,0.101072,0.100659,0.000413,0.004088
ligue-1,escanteios_exato,FT,eq_9,178,1,0.124866,0.122131,0.112360,0.012507,0.009771,0.099652,0.099754,-0.000102,-0.001019
ligue-1,faltas,FT,over,2492,1,0.579066,0.594140,0.542937,0.036129,0.051202,0.197288,0.198453,-0.001165,-0.005907
ligue-1,faltas,FT,under,2492,1,0.420934,0.405812,0.457063,-0.036129,-0.051250,0.197288,0.198514,-0.001226,-0.006216
ligue-1,gols,FT,over,2848,1,0.356050,0.357792,0.340239,0.015811,0.017553,0.146338,0.145829,0.000509,0.003480
ligue-1,gols,FT,under,2848,1,0.643950,0.642208,0.659761,-0.015811,-0.017553,0.146338,0.145829,0.000509,0.003480
ligue-1,gols,HT,over,1424,1,0.280069,0.313236,0.298455,-0.018386,0.014781,0.164078,0.163939,0.000138,0.000843
ligue-1,gols,HT,under,1424,1,0.719931,0.686764,0.701545,0.018386,-0.014781,0.164078,0.163939,0.000138,0.000843
ligue-1,gols,2T,over,712,1,0.422768,0.393885,0.373596,0.049172,0.020289,0.169027,0.167067,0.001961,0.011600
ligue-1,gols,2T,under,712,1,0.577232,0.606115,0.626404,-0.049172,-0.020289,0.169027,0.167067,0.001961,0.011600
ligue-1,handicap,FT,away_minus_1,178,1,0.457609,0.567075,0.561798,-0.104189,0.005278,0.243150,0.231673,0.011477,0.047202
ligue-1,handicap,FT,away_minus_2,178,1,0.667689,0.787633,0.769663,-0.101974,0.017970,0.191324,0.172259,0.019065,0.099648
ligue-1,handicap,FT,away_plus_1,178,1,0.099700,0.142819,0.134831,-0.035132,0.007988,0.118213,0.116672,0.001541,0.013035
ligue-1,handicap,FT,away_plus_2,178,1,0.034939,0.058018,0.078652,-0.043713,-0.020634,0.071403,0.069475,0.001928,0.027003
ligue-1,handicap,FT,draw_minus_1,178,1,0.210080,0.220553,0.207865,0.002215,0.012688,0.164741,0.164308,0.000433,0.002628
ligue-1,handicap,FT,draw_minus_2,178,1,0.157694,0.122162,0.140449,0.017244,-0.018288,0.117406,0.117631,-0.000225,-0.001916
ligue-1,handicap,FT,draw_plus_1,178,1,0.133358,0.172764,0.174157,-0.040800,-0.001394,0.135339,0.136737,-0.001398,-0.010329
ligue-1,handicap,FT,draw_plus_2,178,1,0.064761,0.088180,0.056180,0.008581,0.032001,0.056957,0.058129,-0.001172,-0.020577
ligue-1,handicap,FT,home_minus_1,178,1,0.332311,0.212367,0.230337,0.101974,-0.017970,0.191324,0.172259,0.019065,0.099648
ligue-1,handicap,FT,home_minus_2,178,1,0.174617,0.091922,0.089888,0.084729,0.002034,0.095892,0.080420,0.015472,0.161351
ligue-1,handicap,FT,home_plus_1,178,1,0.766943,0.684555,0.691011,0.075931,-0.006456,0.191678,0.188116,0.003562,0.018581
ligue-1,handicap,FT,home_plus_2,178,1,0.900300,0.857181,0.865169,0.035132,-0.007988,0.118213,0.116672,0.001541,0.013035
ligue-1,htft,FULL,1_1,178,1,0.331817,0.255744,0.297753,0.034064,-0.042009,0.210548,0.206632,0.003915,0.018597
ligue-1,htft,FULL,1_2,178,1,0.014850,0.023006,0.028090,-0.013240,-0.005084,0.027537,0.027279,0.000258,0.009377
ligue-1,htft,FULL,1_x,178,1,0.038775,0.056170,0.028090,0.010685,0.028081,0.027444,0.028095,-0.000651,-0.023733
ligue-1,htft,FULL,2_1,178,1,0.027079,0.030441,0.011236,0.015843,0.019205,0.011270,0.011416,-0.000146,-0.012926
ligue-1,htft,FULL,2_2,178,1,0.126033,0.176040,0.185393,-0.059360,-0.009353,0.142205,0.138257,0.003949,0.027768
ligue-1,htft,FULL,2_x,178,1,0.038880,0.055576,0.056180,-0.017300,-0.000604,0.053395,0.052947,0.000448,0.008396
ligue-1,htft,FULL,x_1,178,1,0.187222,0.145156,0.129213,0.058008,0.015943,0.114011,0.110539,0.003472,0.030453
ligue-1,htft,FULL,x_2,178,1,0.094987,0.117091,0.095506,-0.000518,0.021585,0.082111,0.083973,-0.001862,-0.022674
ligue-1,htft,FULL,x_x,178,1,0.140356,0.146793,0.168539,-0.028183,-0.021746,0.141994,0.140662,0.001332,0.009381
ligue-1,impedimentos,FT,over,1780,1,0.426259,0.420119,0.443820,-0.017562,-0.023701,0.207716,0.206450,0.001265,0.006091
ligue-1,impedimentos,FT,under,1780,1,0.573741,0.580771,0.556180,0.017562,0.024591,0.207716,0.206863,0.000853,0.004106
ligue-1,marca,FT,away_nao,178,1,0.368597,0.290863,0.331461,0.037136,-0.040598,0.224935,0.222410,0.002525,0.011227
ligue-1,marca,FT,away_sim,178,1,0.631403,0.709137,0.668539,-0.037136,0.040598,0.224935,0.222410,0.002525,0.011227
ligue-1,marca,FT,home_nao,178,1,0.186659,0.220871,0.247191,-0.060532,-0.026320,0.173882,0.172981,0.000901,0.005183
ligue-1,marca,FT,home_sim,178,1,0.813341,0.779129,0.752809,0.060532,0.026320,0.173882,0.172981,0.000901,0.005183
ligue-1,margem,FT,away_1,178,1,0.133358,0.172764,0.174157,-0.040800,-0.001394,0.135339,0.136737,-0.001398,-0.010329
ligue-1,margem,FT,away_2,178,1,0.064761,0.088180,0.056180,0.008581,0.032001,0.056957,0.058129,-0.001172,-0.020577
ligue-1,margem,FT,away_3,178,1,0.024238,0.038213,0.050562,-0.026324,-0.012349,0.047011,0.046538,0.000472,0.010046
ligue-1,margem,FT,away_4_plus,178,1,0.010701,0.019277,0.028090,-0.017389,-0.008813,0.027708,0.027541,0.000167,0.006026
