market_key,family,direction,mercado,selecao,linha,n,wins,hit_rate,avg_odd,avg_fair_prob,avg_ev,avg_edge,roi,profit,breakeven
gols_total_ft_over_5_5,gols,over,Total de Gols,MAIS,5.5,9,2,0.2222222222222222,10.633333333333333,0.18321163297311333,0.6272266545547107,0.05604626799180527,-0.12222222222222218,-1.0999999999999996,0.09404388714733543
chutes_total_ht_over_9_5,chutes,over,1º Tempo - Total de Finalizações,Mais de 9.5,9.5,9,4,0.4444444444444444,1.7355555555555555,0.643121184104324,0.1133931628032667,0.06600692533394192,-0.22666666666666668,-2.04,0.5761843790012804
escanteios_total_ft_over_14_5,escanteios,over,Total de Escanteios,Mais de 14.5,14.5,8,3,0.375,6.98125,0.22751571139956134,0.28131150993402154,0.04629524018990068,1.09375,8.75,0.1432408236347359
faltas_total_ft_under_23_5,faltas,under,Total de Faltas,Menos de 23.5,23.5,8,7,0.875,1.8399999999999999,0.6958557346414503,0.28135178789028115,0.1516557409979859,0.62,4.96,0.5434782608695653
faltas_total_ft_over_19_5,faltas,over,Total de Faltas,Mais de 19.5,19.5,8,5,0.625,1.80125,0.647657615875254,0.16289994465075222,0.09135417414017513,0.13249999999999998,1.0599999999999998,0.5551700208188758
cartoes_total_ft_over_6_5,cartoes,over,Total de Cartões,Mais de 6.5,6.5,7,2,0.2857142857142857,3.0214285714285714,0.4099365491505202,0.16415229396621725,0.05698356348474983,0.0028571428571428597,0.020000000000000018,0.33096926713947994
impedimentos_total_ft_under_5_5,impedimentos,under,Total de Impedimentos,Menos de 5.5,5.5,7,4,0.5714285714285714,1.6500000000000001,0.7727088079312695,0.2654205886403408,0.15780919526586606,-0.13285714285714284,-0.9299999999999999,0.606060606060606
1x2_total_ht_home,1x2,home,1º Tempo - Resultado (1X2),1,,5,2,0.4,3.224,0.4075761026240059,0.2715481930800824,0.08417825315938432,0.2739999999999999,1.3699999999999997,0.31017369727047145
chutes_alvo_total_ft_over_10_5,chutes_alvo,over,Total de Chutes no Gol,Mais de 10.5,10.5,4,3,0.75,3.3625,0.32684496850552336,0.0954457616727617,0.028362378978157757,1.55,6.2,0.29739776951672864
chutes_alvo_total_ft_under_12_5,chutes_alvo,under,Total de Chutes no Gol,Menos de 12.5,12.5,4,2,0.5,1.4975,0.8647380992914486,0.29319830819532916,0.19553313307020762,-0.265,-1.06,0.667779632721202
chutes_alvo_total_ht_under_5_5,chutes_alvo,under,1º Tempo - Total de Chutes no Gol,Menos de 5.5,5.5,4,2,0.5,1.57,0.8307014982290062,0.3019241339317723,0.18510114090453555,-0.27749999999999997,-1.1099999999999999,0.6369426751592356
escanteios_1x2_total_ft_home,escanteios,home,Equipe Com Mais Escanteios (1X2),1,,4,1,0.25,2.69,0.6933153294914455,0.8562216051467185,0.2600780462914701,-0.4325,-1.73,0.3717472118959108
chutes_total_ft_over_30_5,chutes,over,Total de Finalizações,Mais de 30.5,30.5,4,1,0.25,1.8675,0.6617481095738689,0.239787842282691,0.12471682715452609,-0.5425,-2.17,0.535475234270415
gols_total_ft_under_0_5,gols,under,Total de Gols,Menos de 0.5,0.5,4,0,0.0,6.1,0.24406006773696973,0.3676643340379023,0.0667238701000202,-1.0,-4,0.1639344262295082
chutes_alvo_total_ft_under_6_5,chutes_alvo,under,Total de Chutes no Gol,Menos de 6.5,6.5,3,2,0.6666666666666666,3.59,0.30672979866883515,0.07846090816694525,0.021782361282373357,1.2566666666666666,3.77,0.2785515320334262
chutes_total_ft_under_30_5,chutes,under,Total de Finalizações,Menos de 30.5,30.5,3,3,1.0,1.41,0.8723787593666231,0.23149650339442265,0.16271420988649302,0.4099999999999999,1.2299999999999998,0.7092198581560284
gols_total_ft_under_5_5,gols,under,Total de Gols,Menos de 5.5,5.5,3,3,1.0,1.1866666666666668,0.9122450265976202,0.08188004902429673,0.06764542833233285,0.18666666666666668,0.56,0.8426966292134831
cartoes_1x2_total_ft_home,cartoes,home,Equipe com Mais Cartões (1X2),1,,3,1,0.3333333333333333,2.84,0.4591105985790332,0.2703826926002944,0.09897088576981859,-0.04999999999999997,-0.1499999999999999,0.35211267605633806
escanteios_1x2_total_ht_home,escanteios,home,1º Tempo - Time com Mais Escanteios,1,,3,1,0.3333333333333333,5.44,0.5728463634096443,2.110864479194196,0.28486630123603374,-0.25999999999999995,-0.7799999999999998,0.1838235294117647
escanteios_1x2_total_ft_away,escanteios,away,Equipe Com Mais Escanteios (1X2),2,,3,0,0.0,7.183333333333334,0.2746791454864782,0.5006715715160185,0.0654115032785265,-1.0,-3,0.13921113689095127
btts_total_ht_sim,btts,sim,1° Tempo - Ambas as Equipes Marcam,Sim,,2,1,0.5,7.375,0.1678379744965991,0.22731197428602845,0.03126390042252501,2.375,4.75,0.13559322033898305
cartoes_total_ht_over_1_5,cartoes,over,1º Tempo - Total de Cartões,Mais de 1.5,1.5,2,1,0.5,3.76,0.44030015835501757,0.6932875075620255,0.14994145724686664,1.4249999999999998,2.8499999999999996,0.26595744680851063
escanteios_total_ft_under_14_5,escanteios,under,Total de Escanteios,Menos de 14.5,14.5,2,2,1.0,1.155,0.966506849860626,0.11583593624974176,0.09795518795658026,0.15500000000000003,0.31000000000000005,0.8658008658008658
chutes_total_ft_over_19_5,chutes,over,Total de Finalizações,Mais de 19.5,19.5,2,1,0.5,1.3450000000000002,0.7933711010040312,0.06714760678463472,0.04986640227545197,-0.32499999999999996,-0.6499999999999999,0.7434944237918214
chutes_alvo_1x2_total_ft_away,chutes_alvo,away,Equipe Com Mais Chutes no Gol (1X2),2,,2,0,0.0,10.875,0.432169061629028,3.7010447618716675,0.3319386468824843,-1.0,-2,0.09195402298850575
chutes_alvo_1x2_total_ft_draw,chutes_alvo,draw,Equipe Com Mais Chutes no Gol (1X2),X,,2,0,0.0,13.25,0.13566187674194308,0.7953969255162063,0.056792829122895475,-1.0,-2,0.07547169811320754
escanteios_1x2_total_ht_away,escanteios,away,1º Tempo - Time com Mais Escanteios,2,,2,0,0.0,16.35,0.2589653749666108,3.753045585832991,0.1740303100315459,-1.0,-2,0.061162079510703356
escanteios_1x2_total_ht_draw,escanteios,draw,1º Tempo - Time com Mais Escanteios,X,,2,0,0.0,10.75,0.19842945472542356,1.1342978106301689,0.10413120911138846,-1.0,-2,0.09302325581395349
escanteios_handicap_total_ft_home_minus_1_5,escanteios_handicap,home,Escanteios - Handicap,Mais de -1.5,-1.5,2,0,0.0,2.01,0.5670279720608418,0.14000925132560904,0.06931842643746669,-1.0,-2,0.49751243781094534
gols_total_ft_over_6_5,gols,over,Total de Gols,MAIS,6.5,2,0,0.0,31.5,0.08944780358394538,1.8738418516128978,0.055793957430099225,-1.0,-2,0.031746031746031744
escanteios_1x2_total_ft_draw,escanteios,draw,Equipe Com Mais Escanteios (1X2),X,,1,1,1.0,17.0,0.08213788360853923,0.3963440213451668,0.023314354196774523,16.0,16.0,0.058823529411764705
chutes_alvo_1x2_total_ft_home,chutes_alvo,home,Equipe Com Mais Chutes no Gol (1X2),1,,1,1,1.0,2.57,0.4317795461627062,0.10967343363815485,0.042674487796947436,1.5699999999999998,1.5699999999999998,0.38910505836575876
chutes_1x2_total_ft_home,chutes,home,Equipe Com Mais Finalizações (1X2),1,,1,1,1.0,2.5,0.7143679787718995,0.7859199469297486,0.3143679787718995,1.5,1.5,0.4
chutes_total_ht_under_9_5,chutes,under,1º Tempo - Total de Finalizações,Menos de 9.5,9.5,1,1,1.0,2.05,0.5093330277170953,0.04413270682004522,0.02152814966831479,1.0499999999999998,1.0499999999999998,0.48780487804878053
faltas_total_ft_over_17_5,faltas,over,Total de Faltas,Mais de 17.5,17.5,1,1,1.0,1.78,0.759337580823429,0.3516208938657035,0.19753982801444014,0.78,0.78,0.5617977528089888
escanteios_handicap_total_ht_away_minus_1_5,escanteios_handicap,away,1º Tempo - Handicap de Escanteio,Mais de -1.5,-1.5,1,1,1.0,1.67,0.6476300417104919,0.08154216965652128,0.04882764650091098,0.6699999999999999,0.6699999999999999,0.5988023952095809
escanteios_handicap_total_ht_away_minus_2_5,escanteios_handicap,away,1º Tempo - Handicap de Escanteio,Mais de -2.5,-2.5,1,1,1.0,1.62,0.8140211136067889,0.318714204042998,0.19673716298950494,0.6200000000000001,0.6200000000000001,0.6172839506172839
gols_total_2t_under_3_5,gols,under,2º Tempo - Total de Gols,Menos de 3.5,3.5,1,1,1.0,1.2,0.8934010680287443,0.07208128163449312,0.060067734695410935,0.19999999999999996,0.19999999999999996,0.8333333333333334
gols_total_ft_over_0_5,gols,over,Total de Gols,MAIS,0.5,1,1,1.0,1.06,0.9765621111907379,0.03515583786218213,0.03316588477564364,0.06000000000000005,0.06000000000000005,0.9433962264150942
cartoes_total_ht_under_3_5,cartoes,under,1º Tempo - Total de Cartões,Menos de 3.5,3.5,1,0,0.0,1.33,0.9353211895017648,0.2439771820373473,0.18344149025364453,-1.0,-1,0.7518796992481203
1x2_total_ht_draw,1x2,draw,1º Tempo - Resultado (1X2),X,,1,0,0.0,9.0,0.4492245174237019,3.043020656813317,0.3381134063125908,-1.0,-1,0.1111111111111111
cartoes_total_ht_over_2_5,cartoes,over,1º Tempo - Total de Cartões,Mais de 2.5,2.5,1,0,0.0,9.5,0.2165393699554259,1.0571240145765461,0.11127621206068905,-1.0,-1,0.10526315789473684
gols_total_ht_over_3_5,gols,over,1º Tempo - Total de Gols,MAIS,3.5,1,0,0.0,23.0,0.07148314389381462,0.6441123095577361,0.028004883024249402,-1.0,-1,0.043478260869565216
chutes_alvo_total_ht_under_2_5,chutes_alvo,under,1º Tempo - Total de Chutes no Gol,Menos de 2.5,2.5,1,0,0.0,5.25,0.3162502135065197,0.6603136209092284,0.12577402303032925,-1.0,-1,0.19047619047619047
escanteios_handicap_total_ft_home_plus_1_5,escanteios_handicap,home,Escanteios - Handicap,Mais de 1.5,1.5,1,0,0.0,1.9,0.8812927996951866,0.6744563194208544,0.3549770102215024,-1.0,-1,0.5263157894736842
escanteios_handicap_total_ft_home_plus_2_5,escanteios_handicap,home,Escanteios - Handicap,Mais de 2.5,2.5,1,0,0.0,1.95,0.9362808884382712,0.8257477324546287,0.4234603756177583,-1.0,-1,0.5128205128205129
escanteios_handicap_total_ht_home_plus_1_5,escanteios_handicap,home,1º Tempo - Handicap de Escanteio,Mais de 1.5,1.5,1,0,0.0,2.05,0.8940379490430682,0.8327777955382898,0.4062330709942877,-1.0,-1,0.48780487804878053
escanteios_handicap_total_ht_home_plus_2_5,escanteios_handicap,home,1º Tempo - Handicap de Escanteio,Mais de 2.5,2.5,1,0,0.0,2.12,0.9618755070143022,1.039176074870321,0.4901773938067551,-1.0,-1,0.4716981132075471
cartoes_total_ft_under_1_5,cartoes,under,Total de Cartões,Menos de 1.5,1.5,1,0,0.0,4.75,0.23149385190041316,0.09959579652696249,0.02096753611093949,-1.0,-1,0.21052631578947367
